year;month;day;hour;NO2;O3;SO2;NO;PM10;PM25
2016;1;1;0;10.1376854648362;40.69650927363;21.4111570414043;0.161911008291433;18.771409315832;14.5485161695547
2016;1;1;1;10.3782960555612;39.8232486986672;22.6624002818784;0.133671864447396;20.5083665605343;16.2382889357104
2016;1;1;2;10.1099226717095;38.2143241495214;21.3971638529497;0.116161280165301;21.3292157269507;17.3209731002544
2016;1;1;3;9.29849356637022;36.9097321595291;19.7239958325413;0.106497010226817;21.1819628503918;17.665808371703
2016;1;1;4;8.70386320909467;34.8319773024741;16.3354300352566;0.10911347504386;19.6554150733164;16.6335496487591
2016;1;1;5;8.46810278580117;34.0285701838638;14.2541640462843;0.120631208333555;17.537381324928;14.8761412077647
2016;1;1;6;9.07034719268422;33.800130694317;13.3212514571638;0.147726680569634;16.9419784867841;14.5074361412867
2016;1;1;7;10.8140401243894;32.7532276855891;12.7355866072135;0.258228306429734;17.1387899428055;14.8230103746982
2016;1;1;8;13.3869427122069;29.9360962685569;11.0916208924805;0.563481341110475;17.2186691571596;14.9060763732223
2016;1;1;9;12.7323798413374;42.4924841979646;9.00974568816963;1.45307775233142;14.3989069556483;12.3752563752078
2016;1;1;10;11.6684754062115;45.7616344817779;6.16906213124334;1.62996853476328;12.3477796876159;10.402261274578
2016;1;1;11;12.0405321574573;45.4279778239197;5.04562620166963;2.04954174994812;11.6489333734648;9.61453139325386
2016;1;1;12;12.3163429741753;45.8876172615419;4.48508491691943;2.42093571568179;11.3977325355563;9.31427557304687
2016;1;1;13;11.7000261189656;54.1877476223362;5.07285793966096;2.08250596041718;11.7435758895112;9.84999992681423
2016;1;1;14;11.7763856877292;53.6547943852383;4.71741738004674;1.99886948223629;11.9026122291643;10.0585628715066
2016;1;1;15;12.4226110596475;52.3350180969828;4.57290543460056;1.80524797105964;11.7076499606128;9.94553861488612
2016;1;1;16;12.4831031426282;51.4906837167928;4.48411949199633;1.30803611223105;11.3288800562827;9.62199564469302
2016;1;1;17;12.6352278968919;50.5166539710444;4.27244999942114;0.698269718577344;11.1517843848219;9.49237310976514
2016;1;1;18;10.5858334632581;35.3822784404656;2.23583155119946;0.344641709186207;10.6967030788496;9.09480224464687
2016;1;1;19;10.2227340677956;33.6739347517323;2.12891410290869;0.248286100047648;10.6311368597289;9.21551102095464
2016;1;1;20;10.260807712309;31.9939061910191;2.14809172014941;0.229747746180958;10.9001989656576;9.61264579046883
2016;1;1;21;10.1559143504137;31.4480566032671;2.19752213296396;0.203803775601444;11.314232217785;10.1376089745031
2016;1;1;22;10.1176870153708;31.1840402389407;2.20662236526877;0.195106382560153;11.6903073887897;10.596162169918
2016;1;1;23;10.1137810682096;29.2078130570417;2.16861239451105;0.194631544187043;12.2290924053914;11.1514513179145
2016;1;2;0;9.6652959695653;26.6714241803356;2.12921886694742;0.165147301486625;12.6537713640573;11.5389351407202
2016;1;2;1;9.06216338426255;23.9603785701092;2.06994108864333;0.108376948659506;13.0618431626317;11.938513289067
2016;1;2;2;9.16150860295096;22.8231513688115;2.11990878685402;0.102195190173967;13.4865167922271;12.3467396306864
2016;1;2;3;9.73024677614245;23.6864412528348;2.25266206314445;0.10663139289529;13.8174991448636;12.6769457153841
2016;1;2;4;9.19923325957662;24.8768579069747;2.17982642890696;0.114034266928106;13.7556632751057;12.6572237135747
2016;1;2;5;8.02890195373525;26.5118842435186;1.94075835214786;0.123862223816426;13.3683588643407;12.3026326903641
2016;1;2;6;6.58363739560877;31.9430668582754;1.84875682837766;0.12414343071127;12.4440493465272;11.3163460824239
2016;1;2;7;7.13525350977154;34.3906343402978;2.10795747054809;0.189594114860504;12.9144321903141;11.6878862144176
2016;1;2;8;8.59603189563907;35.1385693875272;2.55719576969081;0.360249063885501;13.9231293161401;12.5554091567892
2016;1;2;9;8.76410480198573;41.2930099003006;3.56783397817926;1.06939568034895;14.2607623487834;12.8049233438787
2016;1;2;10;6.4927905839123;46.8884735482789;3.9499402184117;1.42847163856532;13.6155096086554;12.2257430845707
2016;1;2;11;4.96497637989059;49.7037895286212;3.87046951609239;1.45009177843601;12.5655201799191;11.2449889400068
2016;1;2;12;4.88252565635282;50.0625105814834;3.79300784833933;1.31931082849834;12.3279768615703;11.0293134625294
2016;1;2;13;4.90426395054282;50.1953572040748;3.91320590954621;1.08024721060798;12.7727792786914;11.4892575453496
2016;1;2;14;5.71830324752853;47.7545043509053;3.57570936865985;1.08806722290985;12.9841959406463;11.9058309877573
2016;1;2;15;5.86048312067219;46.971095457593;3.93347357815378;0.972749104873752;12.8167982893501;11.8418546080079
2016;1;2;16;6.04766884542136;47.6571422325378;4.1527907873048;0.705371962003578;12.767054080598;11.7228209361997
2016;1;2;17;7.13361216284489;47.1422261227872;5.05316133224859;0.438309059316183;13.8330209509263;12.7173702679784
2016;1;2;18;10.7455238673492;45.1419559510668;11.0066947731354;0.219613707933987;17.1616107991213;16.1339439586072
2016;1;2;19;12.1419288475243;44.035733282044;17.359629852545;0.167735007097513;19.7549354652438;18.858578698655
2016;1;2;20;10.4629396287824;48.3601780842946;19.1857384439592;0.141827816116484;18.6794206769036;18.1302759472146
2016;1;2;21;7.59386859746655;52.4972065818474;16.1946562576451;0.0955895535211701;17.0227547613422;16.5587668021772
2016;1;2;22;6.67073704538733;54.4807754465637;15.6182672428809;0.0971881639311915;15.9097837126865;15.4149670805737
2016;1;2;23;5.36358550520264;56.7149349706142;14.2312703092999;0.0871695172403255;14.0599007991682;13.7237030628512
2016;1;3;0;4.45054106166723;58.5295687471898;11.9708900069621;0.0703124781313226;12.4951382574068;12.2927437118392
2016;1;3;1;3.90396574213978;59.5258633495632;10.9382137150655;0.0585997333713698;11.5862217597851;11.4511733428913
2016;1;3;2;3.70750042096642;60.2108798375411;11.8680814784486;0.0535652457205509;11.4860796429639;11.3499583065391
2016;1;3;3;3.76816360141521;60.9084835900831;13.3006244515829;0.052380265198698;11.6236682501381;11.4747109591917
2016;1;3;4;3.72475027239683;61.2514057252156;15.0496854415214;0.0529056874162085;11.4084635072231;11.2487272829753
2016;1;3;5;3.57064197627043;61.3948074601467;15.63225918038;0.0617082323865028;10.1499288973628;9.9930304031659
2016;1;3;6;3.5963163613443;60.9198664847099;15.2763385665847;0.0712976410039103;8.93143337066249;8.77480577088363
2016;1;3;7;3.98475006974193;59.6079630099666;15.4956460808304;0.10863646502191;8.30946778052066;8.14103184865189
2016;1;3;8;4.38581951720606;58.6530504165239;15.3098966993831;0.17008895331252;8.32597013555869;8.13636713559163
2016;1;3;9;4.49175856908584;58.3987826985322;14.4493218642028;0.314800000973901;8.39580494016445;8.20003887014309
2016;1;3;10;4.19301771973423;58.8346296126474;13.7630726846548;0.485272462280418;8.01354360646656;7.82012588018688
2016;1;3;11;3.9625248058352;59.3855844499558;12.9923840074593;0.603952742624573;7.40012895406039;7.21043713625136
2016;1;3;12;4.00268770752029;59.084641179652;12.3282279533624;0.713039768542917;7.11626535476739;6.92894008835765
2016;1;3;13;4.04988725792819;58.988799622739;11.7598750768632;0.75557494591822;7.04930513961699;6.86424694862353
2016;1;3;14;4.18268054566021;58.3642325580058;11.4766037049328;0.752361597793643;7.13157621845539;6.93437263166174
2016;1;3;15;4.36461192235861;57.3353275967747;11.4193937561044;0.680757334681868;7.22183424173295;7.02432068067083
2016;1;3;16;4.78592988481832;55.3789654134107;11.3957256776527;0.55861044523763;7.41333883169659;7.21931803226994
2016;1;3;17;5.40751722133882;53.6885629287553;11.8848055028049;0.371053977236349;7.73368924456008;7.60533502841554
2016;1;3;18;9.07394066407253;45.4311859243717;10.5992360428426;0.297388395427793;8.262621697952;8.05846500639973
2016;1;3;19;9.31626307859685;44.0598064699316;11.1461888232491;0.220278284391028;8.48552961230098;8.28465385183108
2016;1;3;20;9.24538627088099;43.5395328679533;11.8857549780451;0.189953656849371;8.7927212177874;8.58551363336346
2016;1;3;21;8.89118139639974;43.4771934010314;11.7170185916793;0.163163919892446;8.8199882952722;8.59818971576942
2016;1;3;22;7.87895434045448;45.6920474789513;10.121053916709;0.142370944626232;8.19615042502164;8.01660959837136
2016;1;3;23;6.90474064157723;47.3853098981181;9.84550406773016;0.128752915436468;7.56351870023764;7.40358574446986
2016;1;4;0;7.212483425457;47.404821401642;13.8090690681956;0.107846339575543;7.82459608217323;7.62693996847474
2016;1;4;1;7.48925629394315;42.0107753029697;16.5399962896463;0.114810047379346;8.89961793149041;8.50852455158702
2016;1;4;2;8.37184666184591;44.8973374034267;23.5126372206356;0.126417648862282;9.84324977082451;9.08732022963932
2016;1;4;3;8.50219576068586;45.5090081175058;24.4607939537314;0.124667723844423;9.60146007145113;8.7579561380835
2016;1;4;4;7.96425173526572;47.0485517212182;22.901935746894;0.127949137153966;9.59778390097199;8.64293969726759
2016;1;4;5;7.47207182467174;48.041147948652;21.0717728086372;0.134890643958071;9.68815072610596;8.63532179096183
2016;1;4;6;7.20350653993781;49.9247825302973;19.8561993138804;0.155290282572591;9.59631663022265;8.4755624740751
2016;1;4;7;8.03579085576109;49.3195813078273;18.6127795492327;0.244257509757248;9.75814007375675;8.4986320203484
2016;1;4;8;5.97947567814094;53.7333271211082;18.7901375210471;0.295524342043991;8.47516457014308;7.33240890227194
2016;1;4;9;5.75222852142097;53.1689856586581;15.6343507780106;0.511973983573696;8.16201772835257;7.04815228402822
2016;1;4;10;5.88829813461419;51.2416100661994;12.826699952564;0.860954006895654;8.48722780943945;7.33309146738748
2016;1;4;11;5.52095611632759;51.0368529660354;11.716938530526;1.0828017618031;7.69283658996756;6.75128575267081
2016;1;4;12;5.77914177104009;50.7453812303993;13.3312015573755;1.30817302127985;7.08023595308305;6.2740568296249
2016;1;4;13;6.59783763633712;50.012641139574;16.3153321838609;1.54425405685387;7.21691151284176;6.46349773703037
2016;1;4;14;7.13579354942253;50.8022601763969;19.1667189162224;1.53359342404509;7.21984161344835;6.65172050773322
2016;1;4;15;8.89300190742444;49.2262657303399;20.418383728707;1.6579782711611;7.43451211704382;6.89442369861126
2016;1;4;16;11.1305492122892;46.3632368052913;22.3040590691506;1.53621449171944;7.69800756472705;7.1808949897445
2016;1;4;17;13.5575052353093;43.7660752083957;24.6126399386566;0.991726443277719;8.02048916170861;7.53415019261183
2016;1;4;18;13.7905459306121;33.1806084830077;16.2710446055614;0.475802169899696;8.49485282117257;7.78014808133776
2016;1;4;19;12.4672696216032;34.5472450646866;16.8903689157073;0.348231141899581;8.97462726356935;8.29260127233056
2016;1;4;20;11.6788890009908;34.5250690259036;16.6848056497675;0.28658744468718;9.5142915768065;8.93938967294616
2016;1;4;21;10.7627856064449;34.8957875928591;13.6116670360729;0.221966062183311;9.31818533445039;8.77159500589642
2016;1;4;22;8.656864475318;36.0175853586497;9.27209545449399;0.171504055069547;7.63908225565046;7.1984285199278
2016;1;4;23;6.93281166488207;37.8713913562478;6.42470615049897;0.145155456994765;5.8494924459751;5.52812151610738
2016;1;5;0;7.79021461742769;38.7487766317918;6.74958680495903;0.129871141549449;6.18100726157422;5.86210813224852
2016;1;5;1;9.65073527784349;37.0412003292131;8.05711741456505;0.122880223245237;7.74946329329396;7.43024264338032
2016;1;5;2;10.5532672042421;34.1383810109619;9.21901616079499;0.12213528712912;9.55285894832514;9.15637077270048
2016;1;5;3;10.1093045131153;31.7055004472877;9.11604876093029;0.143636124745394;10.6665405397166;10.1813748543123
2016;1;5;4;9.50775978024547;31.347116902225;7.68028645376342;0.137004471566452;9.95741089582225;9.42759825761641
2016;1;5;5;8.02138979840152;32.9141371935293;5.33920138148518;0.132705074070076;8.09822253700077;7.58846496751175
2016;1;5;6;6.40856859824881;36.7851491489546;3.46479339741659;0.146238538734881;6.28696072979551;5.79877124096129
2016;1;5;7;4.95495720086263;39.4546120219275;2.55972363805928;0.220575428246684;4.55216619954513;4.14981871088571
2016;1;5;8;5.66034026533467;39.2474888144534;2.78582415352131;0.416839152554904;4.71731187445812;4.24830970402468
2016;1;5;9;7.5251850639936;43.9066347723838;4.68131980754129;1.36323966800586;6.01353145057715;5.36827959862762
2016;1;5;10;7.31635614637661;45.3817214918217;5.77957900630531;2.52443951029973;7.29181426351033;6.57574128481997
2016;1;5;11;5.59530921701692;53.1389119373671;6.83862231318965;2.36039173798129;6.09304473542238;5.501549438236
2016;1;5;12;4.79061107757913;55.9883233108849;6.11567948083056;2.22862473834232;5.56529178297183;5.00020647109523
2016;1;5;13;4.63666793508813;56.9532865313249;5.20872797163123;1.72390558464484;5.1111999077591;4.59490134829821
2016;1;5;14;5.02928143150772;56.5855771128554;3.44478592755733;1.68786694236108;5.61586110947587;5.0348574198722
2016;1;5;15;5.68584949677313;54.3357181470583;1.73951604294607;1.5731998690737;9.269809808643;8.55765325269431
