year;month;day;hour;PM10
2016;8;15;15;10.74927431059499
2016;8;15;16;10.74927431059499
2016;8;15;17;10.74927431059499
2016;8;15;18;10.74927431059499
2016;8;15;19;10.74927431059499
2016;8;15;20;10.74927431059499
2016;8;15;21;10.74927431059499
2016;8;15;22;10.74927431059499
2016;8;15;23;10.74927431059499
2016;8;16;0;33.06422351233681
2016;8;16;1;33.06422351233681
2016;8;16;2;33.06422351233681
2016;8;16;3;33.06422351233681
2016;8;16;4;33.06422351233681
2016;8;16;5;33.06422351233681
2016;8;16;6;33.06422351233681
2016;8;16;7;33.06422351233681
2016;8;16;8;33.06422351233681
2016;8;16;9;33.06422351233681
2016;8;16;10;33.06422351233681
2016;8;16;11;33.06422351233681
2016;8;16;12;33.06422351233681
2016;8;16;13;33.06422351233681
2016;8;16;14;33.06422351233681
2016;8;16;15;33.06422351233681
2016;8;16;16;33.06422351233681
2016;8;16;17;33.06422351233681
2016;8;16;18;33.06422351233681
2016;8;16;19;33.06422351233681
2016;8;16;20;33.06422351233681
2016;8;16;21;33.06422351233681
2016;8;16;22;33.06422351233681
2016;8;16;23;33.06422351233681
2016;8;17;0;20.691219158200084
2016;8;17;1;20.691219158200084
2016;8;17;2;20.691219158200084
2016;8;17;3;20.691219158200084
2016;8;17;4;20.691219158200084
2016;8;17;5;20.691219158200084
2016;8;17;6;20.691219158200084
2016;8;17;7;20.691219158200084
2016;8;17;8;20.691219158200084
2016;8;17;9;20.691219158200084
2016;8;17;10;20.691219158200084
2016;8;17;11;20.691219158200084
2016;8;17;12;20.691219158200084
2016;8;17;13;20.691219158200084
2016;8;17;14;20.691219158200084
2016;8;17;15;20.691219158200084
2016;8;17;16;20.691219158200084
2016;8;17;17;20.691219158200084
2016;8;17;18;20.691219158200084
2016;8;17;19;20.691219158200084
2016;8;17;20;20.691219158200084
2016;8;17;21;20.691219158200084
2016;8;17;22;20.691219158200084
2016;8;17;23;20.691219158200084
2016;8;18;0;19.775036284470389
2016;8;18;1;19.775036284470389
2016;8;18;2;19.775036284470389
2016;8;18;3;19.775036284470389
2016;8;18;4;19.775036284470389
2016;8;18;5;19.775036284470389
2016;8;18;6;19.775036284470389
2016;8;18;7;19.775036284470389
2016;8;18;8;19.775036284470389
2016;8;18;9;19.775036284470389
2016;8;18;10;19.775036284470389
2016;8;18;11;19.775036284470389
2016;8;18;12;19.775036284470389
2016;8;18;13;19.775036284470389
2016;8;18;14;19.775036284470389
2016;8;18;15;19.775036284470389
2016;8;18;16;19.775036284470389
2016;8;18;17;19.775036284470389
2016;8;18;18;19.775036284470389
2016;8;18;19;19.775036284470389
2016;8;18;20;19.775036284470389
2016;8;18;21;19.775036284470389
2016;8;18;22;19.775036284470389
2016;8;18;23;19.775036284470389
2016;8;19;0;20.78193033381752
2016;8;19;1;20.78193033381752
2016;8;19;2;20.78193033381752
2016;8;19;3;20.78193033381752
2016;8;19;4;20.78193033381752
2016;8;19;5;20.78193033381752
2016;8;19;6;20.78193033381752
2016;8;19;7;20.78193033381752
2016;8;19;8;20.78193033381752
2016;8;19;9;20.78193033381752
2016;8;19;10;20.78193033381752
2016;8;19;11;20.78193033381752
2016;8;19;12;20.78193033381752
2016;8;19;13;20.78193033381752
2016;8;19;14;20.78193033381752
2016;8;19;15;20.78193033381752
2016;8;19;16;20.78193033381752
2016;8;19;17;20.78193033381752
2016;8;19;18;20.78193033381752
2016;8;19;19;20.78193033381752
2016;8;19;20;20.78193033381752
2016;8;19;21;20.78193033381752
2016;8;19;22;20.78193033381752
2016;8;19;23;20.78193033381752
2016;8;2;0;14.677068214804141
2016;8;2;1;14.677068214804141
2016;8;2;2;14.677068214804141
2016;8;2;3;14.677068214804141
2016;8;2;4;14.677068214804141
2016;8;2;5;14.677068214804141
2016;8;2;6;14.677068214804141
2016;8;2;7;14.677068214804141
2016;8;2;8;14.677068214804141
2016;8;2;9;14.677068214804141
2016;8;2;10;14.677068214804141
2016;8;2;11;14.677068214804141
2016;8;2;12;14.677068214804141
2016;8;2;13;14.677068214804141
2016;8;2;14;14.677068214804141
2016;8;2;15;14.677068214804141
2016;8;2;16;14.677068214804141
2016;8;2;17;14.677068214804141
2016;8;2;18;14.677068214804141
2016;8;2;19;14.677068214804141
2016;8;2;20;14.677068214804141
2016;8;2;21;14.677068214804141
2016;8;2;22;14.677068214804141
2016;8;2;23;14.677068214804141
2016;8;20;0;32.619738751814118
2016;8;20;1;32.619738751814118
2016;8;20;2;32.619738751814118
2016;8;20;3;32.619738751814118
2016;8;20;4;32.619738751814118
2016;8;20;5;32.619738751814118
2016;8;20;6;32.619738751814118
2016;8;20;7;32.619738751814118
2016;8;20;8;32.619738751814118
2016;8;20;9;32.619738751814118
2016;8;20;10;32.619738751814118
2016;8;20;11;32.619738751814118
2016;8;20;12;32.619738751814118
2016;8;20;13;32.619738751814118
2016;8;20;14;32.619738751814118
2016;8;20;15;32.619738751814118
2016;8;20;16;32.619738751814118
2016;8;20;17;32.619738751814118
2016;8;20;18;32.619738751814118
2016;8;20;19;32.619738751814118
2016;8;20;20;32.619738751814118
2016;8;20;21;32.619738751814118
2016;8;20;22;32.619738751814118
2016;8;20;23;32.619738751814118
2016;8;21;0;13.11683599419451
2016;8;21;1;13.11683599419451
2016;8;21;2;13.11683599419451
2016;8;21;3;13.11683599419451
2016;8;21;4;13.11683599419451
2016;8;21;5;13.11683599419451
2016;8;21;6;13.11683599419451
2016;8;21;7;13.11683599419451
2016;8;21;8;13.11683599419451
2016;8;21;9;13.11683599419451
2016;8;21;10;13.11683599419451
2016;8;21;11;13.11683599419451
2016;8;21;12;13.11683599419451
2016;8;21;13;13.11683599419451
2016;8;21;14;13.11683599419451
2016;8;21;15;13.11683599419451
2016;8;21;16;13.11683599419451
2016;8;21;17;13.11683599419451
2016;8;21;18;13.11683599419451
2016;8;21;19;13.11683599419451
2016;8;21;20;13.11683599419451
2016;8;21;21;13.11683599419451
2016;8;21;22;13.11683599419451
2016;8;21;23;13.11683599419451
2016;8;22;0;17.3771086522767
2016;8;22;1;17.3771086522767
2016;8;22;2;17.3771086522767
2016;8;22;3;17.3771086522767
2016;8;22;4;17.3771086522767
2016;8;22;5;17.3771086522767
2016;8;22;6;17.3771086522767
2016;8;22;7;17.3771086522767
2016;8;22;8;17.3771086522767
2016;8;22;9;17.3771086522767
2016;8;22;10;17.3771086522767
2016;8;22;11;17.3771086522767
2016;8;22;12;17.3771086522767
2016;8;22;13;17.3771086522767
2016;8;22;14;17.3771086522767
2016;8;22;15;17.3771086522767
2016;8;22;16;17.3771086522767
2016;8;22;17;17.3771086522767
2016;8;22;18;17.3771086522767
2016;8;22;19;17.3771086522767
2016;8;22;20;17.3771086522767
2016;8;22;21;17.3771086522767
2016;8;22;22;17.3771086522767
2016;8;22;23;17.3771086522767
2016;8;23;0;20.306548158897069
2016;8;23;1;20.306548158897069
2016;8;23;2;20.306548158897069
2016;8;23;3;20.306548158897069
2016;8;23;4;20.306548158897069
2016;8;23;5;20.306548158897069
2016;8;23;6;20.306548158897069
2016;8;23;7;20.306548158897069
2016;8;23;8;20.306548158897069
2016;8;23;9;20.306548158897069
2016;8;23;10;20.306548158897069
2016;8;23;11;20.306548158897069
2016;8;23;12;20.306548158897069
2016;8;23;13;20.306548158897069
