year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;2;16;17;7.83449289379949;8.62617916790771;48.948031271538;16.4289560232647;16.6827949840255;2.05506413568593;0.516335137977486
2016;2;16;18;7.84366145815136;8.28110141607666;50.1519826773614;16.6394621954801;16.9747696450551;2.01637865053004;0.28529687632471
2016;2;16;19;8.76381300622478;9.42157121166991;47.8140269852943;15.9207289509609;16.3378420409827;2.0055144728725;0.428987699890208
2016;2;16;20;8.33744042623964;9.1184045109253;49.8890998385414;12.9666796989441;13.3853729397456;1.90981285504339;0.509342161926263
2016;2;16;21;6.95724340979782;7.50100544525147;53.7189047693903;10.5391121791771;11.024438790713;2.08504444357328;0.354639779398901
2016;2;16;22;6.51788902182047;7.3006278394165;54.1439587128072;8.48829688629611;8.97979433299755;1.87211021807232;0.510499636789879
2016;2;16;23;5.43924843900492;6.09683261315918;57.0236812343846;6.85337961784431;7.30709055055039;1.86215380177955;0.428874197264833
2016;2;17;0;4.19792007024564;4.88844867150879;56.6070783832684;5.3590252843656;5.83905615899437;1.71078804143977;0.450360442351016
2016;2;17;1;4.30906789169713;4.9603398467102;48.5169175165669;5.78909480277423;6.26233446943349;1.71177474960597;0.42475738906972
2016;2;17;2;5.41078782789691;5.98639553283691;42.3442264928201;6.01587268169721;6.50975099806786;1.64798443133185;0.375409418441517
2016;2;17;3;6.01335785120477;6.74140605841064;39.2421458118815;6.91657800351779;7.39815202028751;1.9751458363627;0.474830603758226
2016;2;17;4;6.13423853540857;6.93474753283692;37.2722575874121;10.972343681982;11.4426661082445;2.04502580210822;0.522089288594745
2016;2;17;5;6.51625844284564;7.14277309490967;35.6641949288142;11.9116717777612;12.3518748830579;2.11764488057342;0.408610758955988
2016;2;17;6;6.55445337045376;7.25871675915528;33.5498728544636;7.73727281074524;8.21442740502357;1.98496869846684;0.459318224744137
2016;2;17;7;8.87060686200333;9.50294595617676;30.5882606813093;7.97146968481064;8.45856037024498;2.74240057326689;0.412409440603694
2016;2;17;8;8.28230125260921;9.10004924090576;30.7003186335111;8.21879928737987;8.71081587544355;2.68729418315724;0.533332500735248
2016;2;17;9;7.72831352405146;8.6742086860962;30.83640583117;10.3185231259445;10.4339732525431;2.62260072705596;0.616909658509303
2016;2;17;10;8.51822142792751;10.0303520583496;29.6116624233114;6.77757037016324;7.11389693909883;2.45844184383217;0.986206535636174
2016;2;17;11;9.1354210159224;11.4807187299194;29.7299855532366;4.94234872238853;5.35281291927858;2.16742865340091;1.52959531869995
2016;2;17;12;10.3168209342451;12.8163654306641;28.5210847552317;5.04931623440981;5.27566376569867;2.80860083830575;1.63019455388832
2016;2;17;13;9.31311576685932;13.1690912700195;29.1716757667862;5.68138343107289;5.98987241046182;3.11305478096198;2.51485431613011
2016;2;17;14;8.69451627862927;11.7349382627563;29.6270642788874;7.53541701180847;7.90360149561476;2.56923665587466;1.98295304090296
2016;2;17;15;8.6308122756894;11.3329593284912;28.9224727522228;11.0956961693011;11.1642371414586;2.13811022643395;1.76233126299365
2016;2;17;16;8.54910124590442;10.7443692992554;30.1388642937228;12.7181799960301;12.5797867447919;2.18884623870109;1.43174647621791
2016;2;17;17;9.18547798178855;10.7936224379272;28.1196506912721;12.9770573294958;12.8556895927429;1.89915376652116;1.04882643138334
2016;2;17;18;15.2170625483762;16.107758569458;22.6964079495422;19.3510155933314;19.0097169605123;1.6838338900694;0.580908963540254
2016;2;17;19;11.0631421826111;11.9099244671631;27.2674806878939;18.3291449328423;18.073483698225;1.76194671150471;0.552268571567106
2016;2;17;20;9.47196106409744;10.4929030510864;27.8048095776806;18.382965885512;17.5401391956488;1.85010249414137;0.665854946535183
2016;2;17;21;9.50555326014002;10.2931373284302;26.1882548204733;23.6342858183543;21.8173629614989;1.7333454761862;0.513659693074174
2016;2;17;22;8.68086637815853;9.37445954742431;23.9289175714461;30.1040397229512;24.5367613436381;1.49746188684639;0.452359143344369
2016;2;17;23;8.44741574708656;9.14563134307861;24.8547705494965;32.4460076321284;27.1276777581215;1.60752692739507;0.455373874582683
2016;2;18;0;8.13246498438513;8.88009284667969;23.506030053204;30.9866370140711;25.9292987014453;1.85954216664404;0.487600389268466
2016;2;18;1;7.89452230041191;8.86357312408448;22.0156836872611;38.6174823934555;32.2014570025762;1.77289800515605;0.632011703514484
2016;2;18;2;7.50939821749323;8.42396602923584;23.1421641578852;30.4345107395808;25.4719291666667;1.88754120962546;0.596478065503674
2016;2;18;3;8.90320808736901;9.7626719708252;18.5258556967359;29.1864;24.3952789439678;1.8602322477145;0.560539467923568
2016;2;18;4;15.8133666529069;16.6360825109863;17.4347721088149;27.3482704113642;23.9375717991988;1.9438442278089;0.536572528778792
2016;2;18;5;13.0950496203924;13.9338911241455;21.745406052291;20.840288623174;19.6333349189917;1.78004851198669;0.547089620910112
2016;2;18;6;15.3050846754026;16.3292447883301;19.386610407831;14.3541036647479;14.6010884497643;1.90611631327199;0.667953797500303
2016;2;18;7;21.5999076268909;23.0812051970215;12.6767867226102;19.2734435464223;19.453358459425;2.52246741603008;0.966097316920904
2016;2;18;8;21.9037662201866;25.0862048175049;13.5910164158974;20.0626506692251;20.2068616280238;2.62572892054486;2.07557580065686
2016;2;18;9;17.789354652044;23.4740063358154;15.6912958697602;23.7932340665181;22.9608710077286;2.40760986514928;3.70751080003292
2016;2;18;10;15.5585058550154;20.3753426861572;15.6922547496332;30.4957091304779;23.7258549608548;2.32095959973909;3.14152485796753
2016;2;18;11;13.1956291218119;18.1112288175049;16.6640220704954;28.4927630498886;23.5305146383286;2.08227873574641;3.20593766764077
2016;2;18;12;14.8631518124367;19.3948690219727;14.7842483131523;27.3159106116613;24.619489670531;2.88635223363014;2.95557079513146
2016;2;18;13;16.2448474728678;23.4660524088135;14.5545242448052;29.3059463512421;25.99210465765;3.36355498257036;4.70964568782653
2016;2;18;14;18.1841375233368;26.523416963501;13.6212352867929;30.9660138618469;28.2863807496071;3.00252578674793;5.43885013696902
2016;2;18;15;16.4753632624593;20.9342585401611;16.6381867183787;26.9440260038376;25.6990099484761;2.18625541003646;2.90807657494465
2016;2;18;16;16.5482753821438;19.2700537518311;15.5999201847879;24.8124797485352;23.3211613436381;1.99411640474103;1.77513474215483
2016;2;18;17;18.674467972755;21.1716523504639;14.0420877631344;14.0997532981555;13.8526503809929;2.08049537273878;1.62865529236557
2016;2;18;18;23.2856894958139;25.0057478540039;11.7791038341528;14.4042359782537;13.9948079845428;2.31528061065057;1.12181630369404
2016;2;18;19;27.6913862370234;29.3308446716309;9.62047489000508;14.3846189769745;14.2269538178762;2.55555439976697;1.06924930332398
2016;2;18;20;27.2548887733637;28.4627966059875;10.4576282388973;15.5871244107246;14.350539828825;2.10973320450459;0.787793445231115
2016;2;18;21;27.2609049407827;28.6455839416504;10.6445555965969;14.3708703953743;13.7165706750393;2.30904792418281;0.9030830094571
2016;2;18;22;27.7063982846712;29.2038880583496;9.28955586855844;12.7644560070356;12.4783469091892;1.73293521023325;0.976657817874989
2016;2;18;23;24.3729700967944;25.4817595618896;13.925841136877;11.8830322175662;11.3581378326893;2.21571449587273;0.723148777705958
2016;2;19;0;27.3560826694666;28.5008839707031;12.6460615870444;12.6700596557935;12.0635234787464;2.35189109095153;0.746635576695595
2016;2;19;1;32.8110523057023;34.6783264233398;6.74107414231769;12.4354940089544;11.929132144769;2.53831304232036;1.21782992923326
2016;2;19;2;35.8215504535391;42.1547052263183;4.48447914673148;11.9194159814517;12.0510298642476;3.07412092243609;4.1304623439622
2016;2;19;3;36.827439487653;45.1404844963379;4.38881915868195;12.3959246813774;11.9834964504083;2.90706794528095;5.42174012857218
2016;2;19;4;35.221481138346;39.0132127299805;7.42682041719995;10.3192053058306;10.4962436306;2.24035184749399;2.47295465207539
2016;2;19;5;26.4046058620463;27.7620871531982;16.4421416648067;8.79310336211522;8.99531534396013;2.06459560084491;0.885344754218841
2016;2;19;6;17.8656207526954;18.9090680876465;25.8441951869684;7.4764170012792;7.62844066054821;1.96556397321013;0.680532859144329
2016;2;19;7;20.7082178351672;21.7171078831787;21.0907483646643;12.3199716298898;11.5928161756833;2.20452980579132;0.657994712275273
2016;2;19;8;13.9171714950528;15.3680440876465;32.6975890532185;8.07481939153671;8.22526649227142;2.23613182419737;0.946254248412319
2016;2;19;9;15.5455015312808;18.7616146715698;26.3195386028737;18.7402636151791;15.9254171858271;2.2078988363536;2.09753822486421
2016;2;19;10;16.165217943082;20.4349970511475;29.454129014805;12.7569110262235;11.5391270819743;2.12256515764251;2.78473564213266
2016;2;19;11;13.2277719599336;16.6926778977051;33.0825354059823;14.1624607315858;12.9169759900173;2.23730663917535;2.25980005460307
2016;2;19;12;6.69427288191748;8.24561475909424;47.7579918301701;4.09558632885615;4.40862017298639;1.82443408424311;1.01177997951853
2016;2;19;13;5.30552868160544;6.54194629193116;47.4319047741074;5.26070198169152;5.4805429571708;1.96704115742896;0.806387426818079
2016;2;19;14;5.22756838291775;6.28956224816895;45.6450955546714;5.15607798752785;5.2240851631244;1.74144387120689;0.692628844125653
2016;2;19;15;4.88037306444179;6.08031300726318;48.7549973064365;4.60914935076237;4.73615684025685;1.90415656177841;0.78259681417274
2016;2;19;16;6.37395342932659;7.45542337225342;48.3135361504988;5.1515509998401;5.27895601255894;1.69088305080382;0.705331076793807
2016;2;19;17;7.42400025445947;8.09112515325928;48.5239270205353;4.86635;4.99413417310715;1.7846156747655;0.435096625943182
2016;2;19;18;7.5470095463708;8.23460157666016;47.6323372020907;7.32467865275542;7.03195246699254;1.97932168252154;0.448445220591436
2016;2;19;19;7.01753955593812;7.70291265692138;47.0802589473061;10.2442583493233;9.40321668276787;2.02189341478018;0.44699804232538
2016;2;19;20;5.68435994755558;6.46913735760498;54.1205155527802;7.93096136083603;7.91663917149703;1.94750011027823;0.511829199964229
2016;2;19;21;6.08397965059583;7.04243135766601;44.0747389762932;25.0529136631489;21.1339254668315;1.70633086910751;0.625098995144622
2016;2;19;22;6.93608728962312;7.850672;43.9694657997935;27.3331805296898;23.5146443120797;1.75529526337898;0.596489086736387
2016;2;19;23;6.28864684356999;7.0565036496582;48.3738810080492;17.7330901215235;16.5674903842131;1.91164313869299;0.500793638698744
2016;2;20;0;5.83731448384593;6.59487042333985;51.52521631851;14.7561682917595;14.886923368756;1.94781953935134;0.494075447985831
2016;2;20;1;4.69142793438331;5.60368964959717;55.1953292977362;12.5746572815259;12.7820782491048;1.51836094241589;0.594974037066777
2016;2;20;2;6.77445818346025;7.49121604376221;43.7510966707519;13.8452353410085;13.8724038661798;1.69893506795135;0.467467077299442
2016;2;20;3;9.37247979351058;10.2799827736816;35.2319374278338;30.6982503665924;26.9897407946904;1.99878421602293;0.591870406000684
2016;2;20;4;9.89750344497613;10.8434873139038;34.562633542453;23.4091096398036;21.3729935528119;2.05050548701136;0.616967512841426
2016;2;20;5;11.7860549022088;12.8074936934814;32.8512475721262;22.1480886871338;21.5533074613571;1.8645894637102;0.666178960626034
2016;2;20;6;10.6681656473472;11.2604563649292;33.0658307078094;19.4756496014277;19.3660716087023;2.06118326953259;0.386290023443918
2016;2;20;7;12.8502888526401;13.5845306130981;29.4937498302211;23.4706432757696;22.3432786434809;2.33182145424977;0.478870018457725
2016;2;20;8;14.3283976123886;16.3840044234009;26.791432682598;24.8825642604192;24.1327430430094;2.51198282274274;1.34065988144996
2016;2;20;9;13.5785990281058;17.4293331386719;24.6249701595478;27.1901607715607;24.9314935983976;2.42980588441886;2.51143589742463
2016;2;20;10;11.709479277966;16.8792889926758;29.6333134836407;24.3240666027069;24.3783956911405;2.50439846721956;3.3717325911313
2016;2;20;11;9.71100532087861;14.702974072998;33.6903153536798;22.6116869501114;22.5105924420357;2.51957384274703;3.25574531061346
2016;2;20;12;7.18861014913543;10.036470394165;45.3007298939298;17.5261893723488;17.6058154325167;2.26416197036371;1.85736491922172
2016;2;20;13;4.68275096922607;5.96039227740479;55.2508830370038;12.7961450287819;12.8006497773011;1.89675183491389;0.83327338457053
