year;month;day;hour;NO2;NOx;PM10;SO2;NO
2016;1;5;7;37.9907116920609;89.2582058927273;96.84696;15.9585416666666;33.4364881109994
2016;1;5;8;54.1500223683507;188.385930272554;103.75992;22.7627083333333;87.5482098099068
2016;1;5;9;53.2404168618017;191.779814652381;117.7526;22.261875;90.3549315088141
2016;1;5;10;57.8340850253943;204.701832365541;111.06704;24.074375;95.7866532077214
2016;1;5;11;58.9722488960171;181.987356745368;102.53196;22.3252083333333;80.2300415732954
2016;1;5;12;62.2222068003208;182.500494458528;96.4528;23.7060416666666;78.4450966055361
2016;1;5;13;65.9378856883186;169.741165505022;106.92836;20.516875;67.7001516377767
2016;1;5;14;74.1330238331997;181.261049884849;123.8924;18.554375;69.8685400033507
2016;1;5;15;84.0589180753809;192.487760931343;124.90812;14.9385416666666;70.7169283689247
2016;1;5;16;87.3311468698209;214.813631977836;124.30172;14.2877083333333;83.1436500678321
2016;1;5;17;99.6096086394013;254.611996357663;157.5476;16.3485416666666;101.092038433406
2016;1;5;18;96.0116549799519;234.370374070823;124.98392;13.9577083333333;90.2370934656467
2016;1;5;19;83.5896679925154;192.62193845065;111.94632;11.8902083333333;71.1104818312207
2016;1;5;20;77.0613430633521;171.803529497144;115.08444;11.1410416666666;61.7905368634614
2016;1;5;21;76.3246736380647;176.341427210304;116.10016;11.0335416666666;65.2305918957021
2016;1;5;22;69.1036920823309;140.969511590131;97.71108;10.774375;46.8706469279427
2016;1;5;23;62.0268337236033;115.265942636624;102.10748;10.7135416666666;34.7223686268501
2016;1;6;0;47.1270204651163;72.5806270164513;112.8256;12.249375;16.6007569924241
2016;1;6;1;53.1547985137664;80.7831913962782;129.94124;13.6385416666666;18.0191453579981
2016;1;6;2;34.5108256936648;45.9657557761051;112.17372;14.7177083333333;7.47086705690539
2016;1;6;3;31.0312310184443;39.197360155932;114.23548;16.391875;5.32592208914605
2016;1;6;4;-999;-999;108.15632;17.0677083333333;-999
2016;1;6;5;39.4763372253408;58.0817155822525;100.57632;-999;12.1343654869607
2016;1;6;6;35.778446939321;52.5593066287461;77.7302;13.7910416666666;10.9444205192014
2016;1;6;7;43.1182065757819;74.6748576752397;80.18612;13.8435416666666;20.5811422181087
2016;1;6;8;42.2271205346164;71.6985953883999;77.13896;11.4410416666666;19.2211972503494
2016;1;6;9;50.4818189361133;118.211266434893;80.09516;10.6785416666666;44.1729189492567
2016;1;6;10;45.2605205453088;103.539937481387;57.29452;12.9827083333333;38.009640648164
2016;1;6;11;40.8232213739642;89.8851551945473;56.02108;15.391875;31.998029013738
2016;1;6;12;40.4036086714782;84.2575862410409;65.04128;14.9110416666666;28.601417379312
2016;1;6;13;40.9081190804598;94.4295106208678;61.5848;14.1085416666666;34.9064724115527
2016;1;6;14;34.1481181181502;79.3566616673613;61.06936;15.0193749999999;29.4848607771267
2016;1;6;15;42.1998588184977;95.7776393805216;71.25688;13.2935416666666;34.9432491427007
2016;1;6;16;42.5144776263031;107.338950427015;56.29396;11.209375;42.2783041749414
2016;1;6;17;42.197676450147;102.527168140175;90.52524;10.1935416666666;39.3466925405154
2016;1;6;18;43.0554545415664;83.7641591866689;84.37028;8.91604166666666;26.5500809060894
2016;1;6;19;44.1262690938252;99.4012168998292;102.86548;8.706875;36.05013593833
2016;1;6;20;53.9623310237904;167.353781279656;88.7212;9.744375;73.953524303904
2016;1;6;21;48.2193954878375;125.729625659483;68.1794;9.25187499999999;50.551912669478
2016;1;6;22;44.5763915102914;96.8616967059766;64.20748;8.53437499999999;34.100301035052
2016;1;6;23;39.7775449452018;64.5967810858035;52.53428;7.98520833333333;16.1870227339593
2016;1;7;0;41.0381105479818;94.5706521322971;44.34788;8.64604166666666;34.9137444328667
2016;1;7;1;35.0438116653301;57.315416512124;36.08568;8.011875;14.525466131774
2016;1;7;2;27.1730823202352;36.5575542252842;32.68984;7.71104166666666;6.12052116401468
2016;1;7;3;40.8835380486501;85.2626519384444;44.95428;7.51354166666666;28.9439095295887
2016;1;7;4;45.3048859983962;120.950216318271;45.71228;7.73604166666666;49.335631228496
2016;1;7;5;-999;-999;75.03172;8.44187499999999;-999
2016;1;7;6;44.0150500828655;120.669958411258;33.40236;-999;49.9940746263107
2016;1;7;7;44.7785927933708;112.397456124419;50.57864;6.74520833333333;44.100796325218
2016;1;7;8;41.6005099385191;113.343980504246;70.62016;6.659375;46.7908513574587
2016;1;7;9;39.9347112429832;120.893278217406;18.34848;4.246875;52.8009063896993
2016;1;7;10;53.0841040898156;191.962402597233;49.54776;12.854375;90.57596142194
2016;1;7;11;76.6609168029939;326.035113643726;106.09456;18.4285416666666;162.641016454181
2016;1;7;12;109.69124578455;380.355118023553;153.3028;17.3110416666666;176.526071486421
2016;1;7;13;95.0262798930767;266.607135736713;138.50664;13.8385416666666;111.904459851995
2016;1;7;14;99.0663036941994;255.523993449874;128.50104;12.4227083333333;102.041181550903
2016;1;7;15;112.473295225875;282.454597829701;147.72392;11.4135416666666;110.861236583143
2016;1;7;16;130.068995263299;361.044255542861;136.65712;11.759375;150.641291615384
2016;1;7;17;117.578585661588;338.973486589354;133.42804;11.6702083333333;144.393013314291
2016;1;7;18;107.737543127506;241.490250969181;69.96828;9.56604166666666;87.233068346532
2016;1;7;19;104.127305340818;248.395842015675;88.5696;9.371875;94.091456712106
2016;1;7;20;98.2444196845763;219.534286395502;93.73916;9.704375;79.10484507768
2016;1;7;21;99.9185670890136;217.278210775329;108.126;9.841875;76.5415667765873
2016;1;7;22;103.21788638332;275.877908488489;137.47576;11.2760416666666;112.608288475495
2016;1;7;23;100.196729612403;257.271046201649;144.14616;11.7485416666666;102.443343507735
2016;1;8;0;89.1230680566694;195.739783914809;119.0412;10.8960416666666;69.5350652066426
2016;1;8;1;71.076105864742;132.379374961303;69.57412;9.44020833333333;39.98178690555
2016;1;8;2;53.3016892809409;75.7619526744633;57.27936;8.53736111111111;14.6485086044573
2016;1;8;3;43.0121828281208;58.4679970542902;51.63984;8.08569444444444;10.0802303033646
2016;1;8;4;49.8662224004277;76.1445214341171;77.22992;8.31569444444444;17.1386186689386
2016;1;8;5;53.577677102379;99.3977124806107;76.10808;9.00902777777777;29.8836737011793
2016;1;8;6;-999;-999;60.81164;8.57736111111111;-999
2016;1;8;7;61.9972899759423;146.936574573598;67.6488;-999;55.397117098994
2016;1;8;8;88.0055370221866;394.174192286758;80.03452;12.8406944444444;199.682172131235
2016;1;8;9;103.75703614007;514.104476666585;78.82172;15.3273611111111;267.627227163475
2016;1;8;10;89.6864129697942;341.055814379745;124.71104;14.1423611111111;163.942282195716
2016;1;8;11;84.3485904196739;273.377472092905;121.72452;12.7790277777777;123.284003894623
2016;1;8;12;115.313085431703;477.362463139399;150.55884;15.9106944444444;236.127392260197
2016;1;8;13;111.562552536755;389.624054185893;133.48868;14.8040277777777;181.350780625771
2016;1;8;14;128.261495952954;453.519991899053;165.2792;15.7240277777777;212.132502324679
2016;1;8;15;164.703748302593;714.02051627888;186.3516;20.6523611111111;358.262557356919
2016;1;8;16;163.189044116546;713.469307325373;177.4072;23.0540277777777;358.890945722493
2016;1;8;17;166.810354739375;700.633498371867;224.7064;21.0373611111111;348.157667421401
2016;1;8;18;177.558296541032;831.697996085027;269.58;22.6106944444444;426.627722453641
2016;1;8;19;153.475248479016;724.020613798187;171.04;21.1973611111111;372.107777485882
2016;1;8;20;136.04374227212;680.216778178014;152.19612;20.3806944444444;354.907832518123
2016;1;8;21;123.31874851644;550.911489224508;147.72392;18.5523611111111;278.87455421703
2016;1;8;22;124.778793830527;558.514960271001;195.9024;19.4956944444444;282.881275915937
2016;1;8;23;120.714853418872;565.465164650828;244.1112;21.1173611111111;290.064664281511
2016;1;9;0;99.0740595348838;377.910795697322;243.6564;19.6840277777777;181.856385980419
2016;1;9;1;68.6688717989842;181.768360077149;143.25172;15.3990277777777;73.7631076793259
2016;1;9;2;64.9911134776798;169.471097790309;131.79076;13.6323611111111;68.1414960448999
2016;1;9;3;73.623320716386;261.419262170136;150.43756;14.6840277777777;122.479884410474
2016;1;9;4;64.5224230419674;200.442479883296;120.28432;13.3173611111111;88.6466061093813
2016;1;9;5;60.7826384389201;186.309697596456;171.3432;13.5106944444444;81.8683278082886
2016;1;9;6;61.8744972574178;246.576021976283;158.0024;14.8740277777777;120.461716173863
2016;1;9;7;-999;-999;153.12088;15.5423611111111;-999
2016;1;9;8;67.7521799839616;275.476070735937;192.8704;-999;135.476826238344
2016;1;9;9;84.6468849077787;360.770475115764;221.2196;18.3256944444444;180.086881270585
2016;1;9;10;91.2593664581663;344.483506162258;199.5408;18.4123611111111;165.151936302825
2016;1;9;11;103.626347030206;350.939777208751;196.3572;18.4440277777777;161.296991335066
2016;1;9;12;118.121305404972;342.826608255245;228.1932;18.4456944444444;146.552046367307
2016;1;9;13;129.040895332799;354.477145968405;207.5756;17.7073611111111;147.028768066214
2016;1;9;14;143.698335375568;325.032430348232;313.6956;17.1440277777777;118.265489765121
2016;1;9;15;161.972521978081;339.353394728059;322.64;17.9823611111111;115.687211464029
2016;1;9;16;170.504662261427;427.751612441219;297.0196;18.2073611111111;167.775599829603
2016;1;9;17;161.266308601978;398.682923487713;375.3968;19.1940277777777;154.84232152851
2016;1;9;18;139.70812528201;423.491207867539;261.3936;20.0556944444444;185.082376560751
2016;1;9;19;128.786197102379;470.969438914033;272.1572;19.4773611111111;223.170764926325
2016;1;9;20;127.692861224272;503.199469960527;246.84;20.7790277777777;244.904153291899
2016;1;9;21;131.104820368885;505.949647673687;270.4896;20.9106944444444;244.472541657473
2016;1;9;22;146.567278342689;646.97247872018;295.6552;24.9323611111111;326.362596689713
2016;1;9;23;142.159177931035;650.391856433341;285.498;25.4490277777777;331.467651721954
2016;1;10;0;100.918252788025;417.038714146501;351.444;24.0990277777777;206.172706754195
2016;1;10;1;76.2483571879177;339.787625192994;315.9696;24.5706944444444;171.879428453102
2016;1;10;2;61.9932293397488;263.613629572821;220.9164;22.4528131430041;131.496150152009
2016;1;10;3;57.5896981021117;198.213753952648;118.2832;19.3381439043209;91.7145385175832
2016;1;10;4;52.9623463352045;193.185278332475;131.66948;17.2194139017489;91.4529268831572
2016;1;10;5;74.0951620422347;245.870522712302;231.8316;18.397365483539;112.031315248731
2016;1;10;6;67.0457928361401;208.475073758796;169.9788;17.6471026877572;92.2397036143052
2016;1;10;7;55.0711376958033;216.333478138623;182.8648;17.0433814300411;105.174758646546
2016;1;10;8;-999;-999;153.93952;17.2222240869341;-999
2016;1;10;9;41.1395319005614;165.015566898276;112.27984;-999;80.7915353776939
2016;1;10;10;48.6243168136862;231.21227794477;92.8902;15.5778320473251;119.083257076601
2016;1;10;11;72.0160447580861;253.939668991264;152.71156;16.7886026877572;118.649978775509
2016;1;10;12;56.2279309168672;126.922406704424;95.87672;15.7110931712962;46.1067004744159
2016;1;10;13;55.2087904517509;107.598544417584;96.19508;15.0575426954732;34.1684221733232
2016;1;10;14;52.6153267682438;86.4805887974109;79.8526;13.031349858539;22.0868105388972
2016;1;10;15;67.0815310344828;110.501766510571;94.6336;10.7250068158436;28.3185322378045
2016;1;10;16;106.063807153168;179.582410890398;126.1664;10.2805883487654;47.9485872700452
2016;1;10;17;130.024854691259;322.303735270225;129.77448;12.3030965792181;125.403642302286
2016;1;10;18;143.406766875167;522.710099650052;197.8732;15.7670803112139;247.380364001193
2016;1;10;19;141.529539107191;647.885637363212;190.4448;19.2643944187242;330.243752366767
2016;1;10;20;149.824092563486;750.063001743039;199.3892;22.0686458976337;391.473807399008
2016;1;10;21;124.330649345095;552.269872789533;214.3976;20.0322791280864;279.100529097915
2016;1;10;22;90.6300547340284;321.660450502693;171.04;16.8646874356995;150.677250796823
2016;1;10;23;78.7830374766106;256.54737488252;161.0344;15.5297691615226;115.937305829063
2016;1;11;0;72.7451678909383;225.18747259568;122.25512;14.5024329346707;99.4223608613038
2016;1;11;1;66.9480411333868;218.304356975507;173.6172;14.1868683770576;98.7140825602112
2016;1;11;2;59.4759057792034;221.736481355334;177.862;14.4493954475308;105.825804259119
2016;1;11;3;55.2074539427961;209.863045735161;157.8508;14.0480783822016;100.865859291359
2016;1;11;4;45.0065071798984;106.098890114988;96.71052;11.5806329089506;39.8442476569332
2016;1;11;5;42.4175871157445;109.116747828148;74.88012;10.4371727109053;43.5009693558405
2016;1;11;6;50.0914561026464;252.864178874641;68.13392;11.9841714248971;132.247691054748
2016;1;11;7;79.8304209569634;557.305649921135;73.87956;16.6213481224279;311.407746086988
2016;1;11;8;-999;-999;82.41464;22.2675563914609;-999
2016;1;11;9;-999;-999;89.19116;25.6682650462962;-999
2016;1;11;10;-999;-999;108.92948;-999;-999
2016;1;11;11;86.8273392141139;285.355854107109;31.0374;17.1210046296296;129.479632882618
2016;1;11;12;54.4676387383053;107.09699182027;28.6876;14.3271208204732;34.3246879148585
2016;1;11;13;28.7735581823042;42.8921162000964;15.9532;11.4714297839506;9.20807628043249
2016;1;11;14;28.4563941299118;41.94894724659;10.99588;10.3136885288065;8.79979797933982
2016;1;11;15;23.1846508313285;29.1258849597502;9.1312;8.84100623713991;3.87485301158049
2016;1;11;16;48.6675399732692;90.5617160062438;14.78588;8.76338091563786;27.3232413771545
2016;1;11;17;54.4226650842021;119.152573719404;15.4984;8.81842084619341;42.2166297427285
2016;1;11;18;36.0289414274258;53.8737914325643;12.1632;7.15936085390946;11.6383514416358
2016;1;11;19;17.3982979203422;22.0135824790579;5.47764;6.12208436213991;3.01007314054315
2016;1;11;20;37.7490897834804;69.4089601922181;3.73424;6.22379951131687;20.6484615061171
2016;1;11;21;58.0228496658647;101.023964572045;13.01216;6.65878568672839;28.0451832050245
2016;1;11;22;41.7538788131516;63.4118222852053;25.4282;6.23528806584362;14.1252382372651
2016;1;11;23;24.9973070729751;40.2002266650322;6.4024;5.16139634773662;9.91529326950581
2016;1;12;0;27.4485871585138;40.4871110448591;12.37544;3.94384471450617;8.5036816350798
2016;1;12;1;18.4023253568565;22.657795424686;6.3266;3.39300662294238;2.77540333398714
2016;1;12;2;15.5342972467255;18.4737864711795;9.70728;3.25986856995884;1.91712503289447
2016;1;12;3;13.1128905640203;15.8608041843398;12.93636;3.04912146347736;1.79218006513513
2016;1;12;4;10.0355774178027;11.8329418975;7.17556;2.73540637860082;1.1722350973758
2016;1;12;5;12.3517014381182;14.3919196106603;5.53828;2.52105002572016;1.3306234629498
2016;1;12;6;24.7875671638599;31.5171506571538;11.42036;2.51914576903292;4.38901182852379
2016;1;12;7;63.8260226570436;140.979235036981;17.12052;3.76931114969135;50.3190668607645
2016;1;12;8;124.511126607859;593.036666083474;50.07836;10.9692756558641;305.570788559672
2016;1;12;9;122.039658337343;539.532617129968;56.87004;11.2728393132716;272.287510258579
2016;1;12;10;-999;-999;40.08792;7.77104089506172;-999
2016;1;12;11;76.2144640363539;192.157439222955;38.6932;-999;75.6176203230605
2016;1;12;12;58.3684790590751;140.326390269449;32.4776;7.69519579475308;53.4526753553011
2016;1;12;13;51.2349225661588;108.182567982609;29.91556;6.75496945730452;37.1410637208751
2016;1;12;14;47.1908943491045;91.9848256957691;23.01776;6.1590374228395;29.2144520864491
2016;1;12;15;52.1017878962844;118.571270075596;20.69828;5.82828401491769;43.3511737853564
2016;1;12;16;86.1437877145149;268.347874455423;47.45568;8.05710577417695;118.832895484264
2016;1;12;17;58.4735470622828;102.230212168583;28.70276;5.04609542181069;28.5379505165044
2016;1;12;18;95.4220500935579;315.615869881743;59.25016;8.52105426954732;143.609672215412
2016;1;12;19;103.446978839882;431.346127594904;68.08844;10.8465417952674;213.854727247652
2016;1;12;20;104.750703715584;525.967905308064;83.7942;12.9789997427983;274.71644894656
2016;1;12;21;96.0290577064956;496.424403021224;75.2288;12.7539271476337;261.1365039788
2016;1;12;22;79.0796913552526;390.831100734384;65.31416;11.3913743569958;203.323225677708
2016;1;12;23;65.3282868323978;284.791665114211;49.35068;9.95861136831275;143.133280709948
2016;1;13;0;65.1233052018177;386.194669494038;83.99128;11.973881880144;209.401669075522
2016;1;13;1;55.5325067201284;299.147767207198;101.80428;11.3014266975308;158.885057441096
2016;1;13;2;53.478831659984;238.218784920359;77.63924;10.2030985082304;120.486779140004
2016;1;13;3;42.5598090457097;170.565935966852;71.83296;8.82464795524691;83.4851675055778
2016;1;13;4;38.1532189147287;96.0808736800124;41.58876;6.93020306069958;37.7802225378184
2016;1;13;5;35.5426284950548;86.8619313931727;36.76788;6.3508125;33.4702775700591
2016;1;13;6;39.6282085966319;168.641442439666;49.80548;7.22306494341563;84.1419992689664
2016;1;13;7;41.8182305693665;219.899060152826;55.17212;8.22989255401234;116.143720967874
2016;1;13;8;58.5456239935846;339.685944532653;46.1216;10.0073772505144;183.358776000114
2016;1;13;9;83.4905644480086;500.71466891248;73.24284;13.6546443544238;272.112164365688
2016;1;13;10;82.8435995616146;470.355379958974;103.98732;13.4223236239711;252.733886064596
2016;1;13;11;-999;-999;53.45904;9.86829050925925;-999
2016;1;13;12;57.2442220368885;213.029028718628;63.404;-999;101.60232946241
2016;1;13;13;64.7928527238706;188.953846431788;69.30124;7.82522370113168;80.9773844946511
2016;1;13;14;56.6018135471799;155.548104144948;39.64828;7.12408256172839;64.5324395268917
2016;1;13;15;59.0093542689121;147.460428524775;47.47084;6.38353208590535;57.6874945591324
2016;1;13;16;57.7997957765303;148.333659571269;34.08456;5.41490760030864;59.0458829247064
2016;1;13;17;84.8415475648222;319.432250617762;49.86612;8.00486027520576;152.99927129028
2016;1;13;18;110.236045677626;558.088174997589;120.51172;11.7932880015432;292.087659655854
2016;1;13;19;88.0463759315691;435.366539377416;84.67348;10.292680169753;226.521048021428
2016;1;13;20;95.3314996952687;548.174623757243;100.95532;12.2063225951646;295.342769720336
2016;1;13;21;81.077304592355;417.17402813707;88.70604;10.3682093621399;219.20115808591
2016;1;13;22;92.2520092916333;576.91852585023;151.95356;13.7401783050411;316.097879784817
2016;1;13;23;88.5261979791501;635.581956896724;178.7716;18.0058155221193;356.787934817058
2016;1;14;0;87.7679808607325;717.058734609884;183.7744;19.8122361111111;410.421323182632
2016;1;14;1;61.5789396738841;437.686938989711;112.93172;14.9722685828189;245.296378214872
2016;1;14;2;39.4381406682705;194.802476702871;68.11876;10.0178446502057;101.32809991378
2016;1;14;3;38.7898776049185;198.973907749365;86.43204;9.36280851337448;104.471488279354
2016;1;14;4;31.8911863672815;150.198872129191;88.7212;8.53514711934156;77.1598766449277
2016;1;14;5;28.0783230900829;129.530236509018;78.564;7.58280118312757;66.166598343835
2016;1;14;6;33.0848754129912;186.195627555512;67.61848;8.07441775977366;99.8583200427424
2016;1;14;7;50.6254208179632;357.552338602006;85.44664;10.4735045010288;200.176708408316
