year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;7;5;10;15.3153423306493;30.3327908145006;94.2528118153054;32.72061;-999;9.7943296335578
2016;7;5;11;10.4681445845387;18.2374751267654;105.044388995823;17.29193;-999;5.06713137351291
2016;7;5;12;11.8938457070938;24.2673826316184;106.24443684141;20.84431;-999;8.06997936447812
2016;7;5;13;10.5379587731035;19.1242005599237;109.015558117892;18.64772;-999;5.59991815280584
2016;7;5;14;13.2332495856379;23.9854302329428;103.778348446935;13.19303;-999;7.01253622760943
2016;7;5;15;14.2884434306949;25.2422034433176;102.230388129025;19.07863;-999;7.14400561492705
2016;7;5;16;20.6016647211115;34.43227572189;102.630459892373;18.22732;-999;9.02027819977553
2016;7;5;17;19.5203428831749;31.9450007508777;107.98292013134;16.08328;-999;8.10332027250281
2016;7;5;18;23.0651183114253;33.8861116429315;114.137980992413;23.66099;-999;7.05741562991021
2016;7;5;19;32.9379867251575;41.3982627586083;93.0351538483796;29.65169;-999;5.51776371010101
2016;7;5;20;60.4332334648794;80.9633523566599;70.3527751490791;35.1274;-999;13.389674821156
2016;7;5;21;70.9431716174123;91.3627426847856;44.2037893534558;47.92858;-999;13.3175759001122
2016;7;5;22;71.2618599723597;92.2309155109181;30.2060026097964;41.93788;-999;13.6759478329405
2016;7;5;23;51.9631046637855;59.8384488742941;35.7897345204307;35.57933;-999;5.13627313310887
2016;7;6;0;42.5287792529697;51.1006374394882;37.1821716653771;34.26558;-999;5.59053721683502
2016;7;6;1;42.7500027598242;55.1214951998474;28.0678300180844;31.41737;-999;8.06864595852974
2016;7;6;2;24.4783577275224;27.6890902437037;-999;27.41306;-999;2.09402899983165
2016;7;6;3;27.3118561385588;30.1106256826577;42.1288689686493;27.5602;-999;1.82534812839506
2016;7;6;4;17.9481048201183;20.9449521002514;55.7183047369099;22.13704;-999;1.95453376481481
2016;7;6;5;-999;-999;59.5728802284621;19.74076;-999;-999
2016;7;6;6;31.8872919008292;45.1473158521392;53.2903243682694;11.7952;-999;8.64814323602694
2016;7;6;7;44.6965830736154;64.3528761332705;48.5747707098241;17.37601;-999;12.8197685383838
2016;7;6;8;45.1288336641639;66.4171553325163;48.7689279304108;17.34448;-999;13.884172134119
2016;7;6;9;34.6698266200953;47.5931345114721;52.1104363863098;9.26229;-999;8.42853814882155
2016;7;6;10;39.8770317153325;58.6013903731717;39.6536940779425;12.99334;-999;12.2119640409652
2016;7;6;11;31.7890035351038;51.1697361355915;43.2310868153369;12.48886;2.27181645276027;12.6400489292929
2016;7;6;12;15.6052739429292;27.1899723067071;75.6605034602707;10.3238;2.06797404236694;7.5555014956229
2016;7;6;13;12.4432112003944;23.0986762044404;84.8286496241571;15.61033;2.0884545603797;6.94945860881033
2016;7;6;14;14.2541420409698;25.1302164334783;87.8516807700533;9.64065;1.93485580250155;7.09333931352413
2016;7;6;15;11.0662036700645;20.9299847877508;95.1083136344479;8.26384;1.87845625441565;6.43312502811448
2016;7;6;16;12.0751653756372;21.592391080295;91.2337885812953;8.09568;1.7921107012819;6.20710274775533
2016;7;6;17;18.4472939761177;33.6797969771403;89.6750614724864;13.20354;1.90808024471872;9.9345874698092
2016;7;6;18;20.4597378841098;35.5073962896745;82.5400441544635;12.08948;2.0592821952128;9.81403244337823
2016;7;6;19;20.5500311616871;25.9397873998384;79.935551635467;10.91236;2.07940216770736;3.51518097749719
2016;7;6;20;44.6393173632187;53.4279104426128;53.4989377238702;13.73955;2.20783352414993;5.73189098849607
2016;7;6;21;42.1011990299394;52.3877516478249;48.5897388093485;19.54107;2.2161203702731;6.70885518540965
2016;7;6;22;39.3107734257863;46.4779943377778;39.0577847252415;22.90427;2.07801590226229;4.67443748810325
2016;7;6;23;15.6578222897287;19.1833946810092;58.4518878358054;15.95716;2.52809886366907;2.29936651251403
2016;7;7;0;7.83624898011943;9.80103066974995;73.2645359173711;11.96336;7.61049632207049;1.28142404130191
2016;7;7;1;3.63604053217453;5.25046656592413;86.2954626663773;11.01746;4.28061892848486;1.05292325527497
2016;7;7;2;2.81854810147436;4.40643153261369;89.0598303885492;8.88393;4.55595978873521;1.03561225869809
2016;7;7;3;3.28169541339797;4.90054185223345;-999;11.6901;1.84028826181722;1.05580622867565
2016;7;7;4;5.18282050918203;7.15784322632009;76.5642930587006;8.08517;-999;1.28810320516274
2016;7;7;5;14.7770115530367;18.510989582963;68.8387895735834;8.92597;1.69133591272759;2.43528797244669
2016;7;7;6;-999;-999;55.6329584591385;14.44372;1.86550095710784;-999
2016;7;7;7;31.5874299225566;51.0423810548328;55.9459417878484;13.64496;4.07494330451486;12.6884540072952
2016;7;7;8;19.1464690285757;30.952430653266;69.5824941393669;14.05485;4.09438222703664;7.69980865375982
2016;7;7;9;14.6360056363339;25.9048710073356;75.3899401582628;9.05209;2.69401093554602;7.34951627491582
