year;month;day;hour;NO2;NOx;PM10;SO2;NO
2016;1;9;18;71.2139042822775;193.13112;158.0834;4.646;79.514
2016;1;9;19;56.443865276664;132.884;200.765;3.865;49.854
2016;1;9;20;45.3974731034483;81.52768;175.7738;2.896;23.564
2016;1;9;21;52.7289121411387;115.59952;201.8882;3.288;41.004
2016;1;9;22;53.6489260625501;149.0404;263.5238;4.211;62.214
2016;1;9;23;50.6378557177225;127.56864;274.1942;4.102;50.174
2016;1;10;0;55.4196803207698;139.55688;313.3658;4.158;54.874
2016;1;10;1;46.6644069286287;114.16552;356.8898;4.054;44.024
2016;1;10;2;39.3151665116279;101.83312;375.2822;6.286;40.774
2016;1;10;3;36.5924601122695;70.43808;283.4606;3.394;22.074
2016;1;10;4;37.5279601603849;81.50856;255.6614;3.794;28.684
2016;1;10;5;36.4437779631115;63.72696;198.5186;4.63;17.794
2016;1;10;6;-999;-999;138.18872;4.397;-999
2016;1;10;7;31.7541954771452;40.80208;158.7854;-999;5.901
2016;1;10;8;29.7932685164395;47.43672;152.6078;3.637;11.507
2016;1;10;9;25.8939231435445;40.51528;122.61836;2.776;9.536
2016;1;10;10;24.4353293344026;44.20544;97.95008;2.908;12.894
2016;1;10;11;32.5228286768244;73.11488;94.28564;3.707;26.474
2016;1;10;12;35.8361084843625;74.12824;124.58396;3.908;24.974
2016;1;10;13;35.2231798556536;66.00224;100.4492;5.433;20.074
2016;1;10;14;43.7648980272654;62.25472;129.97532;5.353;12.059
2016;1;10;15;36.0956467682438;53.88016;106.38812;4.391;11.599
2016;1;10;16;31.7047165356857;51.49016;82.84304;3.195;12.904
2016;1;10;17;42.9863138412189;87.93288;145.8686;2.829;29.314
2016;1;10;18;42.3967523977546;127.45392;116.15996;3.674;55.474
2016;1;10;19;34.033814659182;98.31504;93.73808;3.142;41.924
2016;1;10;20;32.7622963271852;116.97616;122.50604;3.558;54.924
2016;1;10;21;34.9408723656776;100.49472;160.6106;4.075;42.754
2016;1;10;22;39.9018760545309;92.17752;119.50148;3.709;34.094
2016;1;10;23;32.5602407056937;63.93728;102.66752;3.055;20.464
2016;1;11;0;24.313816904571;38.94744;73.54856;2.689;9.544
2016;1;11;1;17.6694099117883;21.43352;43.82588;2.457;2.45494
2016;1;11;2;12.010957074579;14.718576;11.19692;5.502;1.7659
2016;1;11;3;10.3553858668805;13.162208;11.46368;2.694;1.8306
2016;1;11;4;9.35021358139535;12.187088;8.9084;3.396;1.8502
2016;1;11;5;8.3956947297514;10.997824;-999;3.289;1.6971
2016;1;11;6;13.3184216198877;19.29208;7.11128;4.315;3.896
2016;1;11;7;-999;-999;10.28432;3.755;-999
2016;1;11;8;19.6503461748196;30.34344;20.01404;-999;6.974
2016;1;11;9;16.497047255814;26.724024;17.44472;4.02;6.67
2016;1;11;10;19.1842444266239;31.9304;33.77324;2.969;8.313
2016;1;11;11;18.7561986848436;31.72008;20.16848;2.593;8.455
2016;1;11;12;40.61840840417;68.39224;17.6132;2.371;18.114
2016;1;11;13;14.1930197914996;23.17344;13.17656;1.353;5.857
2016;1;11;14;9.83031570809944;15.902104;12.54476;1.05;3.96
2016;1;11;15;10.7212954418605;17.435528;12.57284;1.141;4.379
2016;1;11;16;13.2739856359262;21.351304;10.34048;1.291;5.268
2016;1;11;17;11.6035032814755;18.313136;7.89752;0.7876;4.376
2016;1;11;18;30.7646626463512;45.18056;31.03544;1.661;9.402
2016;1;11;19;38.3670015717723;60.97368;22.42892;1.932;14.744
2016;1;11;20;7.49467814595028;11.724384;16.32152;1.615;2.7586
2016;1;11;21;5.49816958588613;8.7711088;9.65252;1.884;2.1346
2016;1;11;22;4.4979907329591;7.329652;7.40612;2.04;1.8468
2016;1;11;23;8.80176550441058;17.219472;-999;13.72;5.49
2016;1;12;0;22.10618521251;36.59568;6.5918;21.74;9.45
2016;1;12;1;18.216723361668;22.156256;3.83996;7.345;2.56935
2016;1;12;2;10.8914711082598;13.810376;8.99264;5.287;1.9037
2016;1;12;3;4.98390256442662;7.52240072;-999;2.036;1.6556
2016;1;12;4;4.07458116952686;6.7696272;-999;1.619;1.7577
2016;1;12;5;3.00094149799519;5.605984;-999;1.812;1.699
2016;1;12;6;10.7763493889334;17.814104;-999;1.688;4.59
2016;1;12;7;14.3892136840417;23.041512;-999;3.343;5.643
2016;1;12;8;-999;-999;13.7522;3.202;-999
2016;1;12;9;67.2678705372895;168.33248;30.9512;-999;65.914
2016;1;12;10;40.5213517882919;80.05544;55.53524;3.349;25.784
2016;1;12;11;28.2694643143545;54.97;35.05088;2.643;17.414
2016;1;12;12;22.9863645228548;42.61848;19.5086;2.995;12.804
2016;1;12;13;26.2102081154771;69.65416;22.76588;3.3;28.334
2016;1;12;14;19.1856243785084;33.2688;33.5486;2.106;9.185
2016;1;12;15;9.85462892702486;17.108576;9.17516;0.5373;4.731
2016;1;12;16;12.5844344121893;20.378096;16.61636;0.5069;5.083
2016;1;12;17;15.4150269831596;22.383784;13.86452;0.9471;4.545
2016;1;12;18;22.2613838011227;35.1808;24.7034;1.306;8.426
2016;1;12;19;26.8906010585405;41.45216;25.20884;1.46;9.497
2016;1;12;20;47.3414113231756;90.87736;46.98488;1.285;28.394
2016;1;12;21;35.3842509061748;54.81704;47.92556;1.259;12.674
2016;1;12;22;24.0737206094627;37.0928;35.82308;1.245;8.491
2016;1;12;23;28.0989329270249;52.56088;28.22744;1.632;15.954
2016;1;13;0;33.5944993103448;57.85712;57.96416;1.601;15.824
2016;1;13;1;26.803480096231;50.89744;53.2046;1.752;15.714
2016;1;13;2;12.0945514931836;17.510096;42.78692;3.901;3.532
2016;1;13;3;7.22668382357658;12.384024;40.6388;1.292;3.3636
2016;1;13;4;8.8801299053729;13.485336;28.39592;1.392;3.0035
2016;1;13;5;11.0982630312751;15.9652;78.71528;1.636;3.1742
2016;1;13;6;14.1299805228549;26.114096;51.3794;2.53;7.816
2016;1;13;7;25.8597003368084;62.38856;56.39168;3.262;23.824
2016;1;13;8;33.326052670409;112.08144;44.55596;4.269;51.364
2016;1;13;9;-999;-999;86.24072;4.674;-999
2016;1;13;10;32.7438816359262;94.3572;84.68228;-999;40.184
2016;1;13;11;31.6100671692061;54.18608;84.14876;4.502;14.724
2016;1;13;12;29.9834258861267;56.34664;71.79356;6.024;17.194
2016;1;13;13;35.8063781876504;65.7728;63.04664;12.84;19.544
2016;1;13;14;42.6300255974338;65.54336;37.60616;17.71;14.944
2016;1;13;15;21.7564134081796;36.67216;20.88452;4.141;9.728
2016;1;13;16;28.4214430152366;49.15752;9.58232;2.833;13.524
2016;1;13;17;58.8396304089815;139.25096;21.83924;4.071;52.444
2016;1;13;18;43.315248372093;89.82576;37.49384;3.42;30.334
2016;1;13;19;48.2720815396953;108.73544;59.46644;3.327;39.434
2016;1;13;20;59.0268745469126;150.64648;78.09752;3.899;59.754
2016;1;13;21;55.3826056134723;126.2876;79.76828;3.523;46.244
2016;1;13;22;44.9604116760225;92.71288;67.25864;2.996;31.144
2016;1;13;23;36.7375850521251;91.37448;109.2944;3.076;35.634
2016;1;14;0;30.3814806736167;61.3752;145.0262;2.537;20.214
2016;1;14;1;26.9084331034483;63.03864;126.6338;2.839;23.564
2016;1;14;2;24.0196724939856;52.8668;141.99356;4.852;18.814
2016;1;14;3;20.9190432718525;44.72168;113.61872;2.296;15.524
2016;1;14;4;12.2244724298316;19.27296;54.51032;1.936;4.597
2016;1;14;5;11.6111083496391;17.701296;43.36256;1.819;3.972
2016;1;14;6;18.686633777065;62.86656;38.0414;2.251;28.814
2016;1;14;7;18.5449740497193;56.42312;38.30816;2.136;24.704
2016;1;14;8;36.0627119165999;191.85008;50.98628;3.847;101.604
2016;1;14;9;32.9476238652767;149.88168;59.83148;4.474;76.264
2016;1;14;10;-999;-999;72.73424;4.255;-999
2016;1;14;11;51.0498326864475;101.31688;76.53908;-999;32.784
2016;1;14;12;27.8382906816359;63.70784;37.18496;3.75;23.394
2016;1;14;13;27.9720540176423;65.46688;39.0944;2.593;24.454
2016;1;14;14;27.0546006736167;58.04832;34.96664;2.542;20.214
2016;1;14;15;40.1728986046511;94.24248;25.13864;2.758;35.264
2016;1;14;16;38.8103647794707;80.62904;35.75288;2.356;27.274
2016;1;14;17;34.0522293504411;63.574;43.89608;2.176;19.254
2016;1;14;18;32.4152997594226;62.0444;47.61668;3.255;19.324
2016;1;14;19;34.439290521251;68.39224;49.56824;2.299;22.144
2016;1;14;20;48.6204733921411;145.56056;55.81604;3.031;63.224
2016;1;14;21;32.4688418925421;78.02872;58.14668;2.176;29.714
2016;1;14;22;27.2654879871692;50.05616;63.5942;1.732;14.864
2016;1;14;23;24.7391027425822;40.30496;75.1772;1.653;10.152
2016;1;15;0;30.459079967923;53.01976;109.02764;2.009;14.714
2016;1;15;1;18.9606186238974;23.930592;49.04876;2.472;3.2414
2016;1;15;2;12.2443008051323;15.747232;56.9252;3.647;2.2846
2016;1;15;3;11.2853799069767;14.762552;56.5742;1.364;2.2678
2016;1;15;4;21.775242085004;31.39504;61.71284;1.817;6.274
2016;1;15;5;10.5259356535686;14.60768;56.4338;1.713;2.6621
2016;1;15;6;19.5745561507618;34.76016;75.61244;1.803;9.904
2016;1;15;7;30.9757799518845;62.9048;71.48468;2.02;20.824
2016;1;15;8;34.8557753327987;107.18672;51.00032;2.391;47.174
2016;1;15;9;26.6918726543705;57.4556;41.94452;1.836;20.064
2016;1;15;10;30.3378128628709;54.03312;20.9126;2.929;15.454
2016;1;15;11;-999;-999;23.28536;3.617;-999
2016;1;15;12;39.5427205773857;88.50648;31.69532;-999;31.934
2016;1;15;13;23.7263867201283;42.84792;22.96244;3.145;12.471
2016;1;15;14;16.9187314194066;29.10064;9.63848;1.757;7.945
2016;1;15;15;10.6784939342422;18.496688;7.47632;2.28;5.099
2016;1;15;16;22.9212307939054;33.3644;17.4728;2.364;6.811
2016;1;15;17;36.7743837690457;76.07848;27.0902;2.716;25.634
2016;1;15;18;25.5753229190056;41.33744;26.82344;2.357;10.28
2016;1;15;19;32.7241943223737;64.30056;25.36328;2.766;20.594
2016;1;15;20;25.9555149959904;46.4616;25.55984;2.463;13.374
2016;1;15;21;32.228086287089;92.0628;33.45032;2.898;39.024
2016;1;15;22;12.1126702614274;23.840728;21.8252;2.225;7.649
2016;1;15;23;22.7681941299118;52.04464;28.9856;2.587;19.094
2016;1;16;0;26.979132638332;67.1112;41.9726;2.76;26.174
2016;1;16;1;25.2159374498797;65.486;46.91468;2.909;26.264
2016;1;16;2;18.8728199518845;37.41784;33.8294;5.393;12.095
2016;1;16;3;17.16223159583;31.4524;85.58084;2.356;9.32
2016;1;16;4;8.52032431756215;12.487272;48.65564;2.297;2.58723
2016;1;16;5;4.73204023223737;8.5206368;24.52088;2.258;2.47091
2016;1;16;6;4.23871831980754;8.0986584;17.14988;2.345;2.51744
2016;1;16;7;5.97362464795509;11.804688;18.596;2.302;3.803
2016;1;16;8;10.0165846800321;21.966968;9.77888;2.41;7.794
2016;1;16;9;11.7501676343224;28.41232;12.40436;2.529;10.867
2016;1;16;10;18.7523041539695;43.53624;21.15128;2.65;16.164
2016;1;16;11;19.0984114194066;44.66432;30.30536;3.917;16.674
2016;1;16;12;-999;-999;30.78272;3.805;-999
2016;1;16;13;19.264020978348;44.33928;35.94944;-999;16.354
2016;1;16;14;19.5799532959102;38.89008;43.67144;3.662;12.594
2016;1;16;15;20.9862469286287;38.77536;45.84764;2.469;11.602
2016;1;16;16;20.2108366319166;41.14624;20.23868;11.7;13.654
2016;1;16;17;14.3978813151564;33.938;25.70024;4.167;12.744
2016;1;16;18;23.8998160064154;46.92048;25.86872;25.84;15.014
2016;1;16;19;28.8836655653569;70.53368;24.32432;107.9;27.164
2016;1;16;20;27.4247344346431;69.90272;22.61144;116.5;27.704
2016;1;16;21;16.6761665437049;41.33744;15.80204;63.56;16.084
2016;1;16;22;13.7360257257418;32.44664;18.91892;51.06;12.203
2016;1;16;23;24.1770330072173;59.15728;21.36188;102.1;22.814
2016;1;17;0;16.2513406896552;37.87672;19.63496;64.66;14.104
2016;1;17;1;13.2481054049719;28.12552;20.40716;40.26;9.703
2016;1;17;2;18.0938831114675;36.15592;21.34784;43.68;11.78
2016;1;17;3;10.0310557754611;18.819816;23.04668;24.16;5.732
2016;1;17;4;7.37538590537289;11.598192;25.6862;6.568;2.7541
2016;1;17;5;6.5826802117081;10.278912;16.96736;5.339;2.41067
2016;1;17;6;8.50098045870088;13.982456;26.1074;4.712;3.575
2016;1;17;7;9.48228877626303;16.846632;23.06072;4.603;4.803
2016;1;17;8;6.93190770168404;11.397432;20.89856;4.283;2.9124
2016;1;17;9;10.8741603785084;19.221336;31.11968;4.226;5.444
2016;1;17;10;13.6480599262229;26.150424;36.0056;4.539;8.154
2016;1;17;11;16.2684520930233;30.76408;40.17548;4.612;9.454
2016;1;17;12;15.5393315156375;30.7832;28.67672;5.609;9.942
2016;1;17;13;-999;-999;35.8652;5.388;-999
2016;1;17;14;12.1087511980754;23.557752;26.51456;-999;7.467
2016;1;17;15;12.9236633841219;28.50792;22.02176;15.95;10.164
2016;1;17;16;22.5702630312751;53.058;32.25692;50.99;19.884
