year;month;day;hour;NO2;NOx;O3;NO
2016;4;3;4;15.9025605437924;18.4872616046731;13.9502141063141;1.6857333801874
2016;4;3;5;14.3371288304541;17.0164286537873;12.2125349991764;1.7474303764103
2016;4;3;6;13.8153804697495;16.2076598008151;11.5303054531339;1.5602365720914
2016;4;3;7;16.5772102987032;19.4483203774994;9.08866836155965;1.8725283829806
2016;4;3;8;17.700219000104;23.723865329693;9.94289754978044;3.92860197332503
2016;4;3;9;29.4664729142771;41.3829645736886;17.6158518587075;7.77189597242999
2016;4;3;10;25.3055521391213;32.6392591121218;40.7346983752447;4.7830191398178
2016;4;3;11;14.6330765205655;17.9185061475352;65.4102106793918;2.14274620545565
2016;4;3;12;10.6303469623398;13.3421386616931;80.4322999746806;1.7686214691912
2016;4;3;13;8.13375079560143;10.4789280295923;91.3466696161111;1.52951674204319
2016;4;3;14;9.20219640458941;11.6504163821119;95.1598733998087;1.59672087446157
2016;4;3;15;9.05932841438714;11.515447535393;97.7833926522422;1.60187266940077
2016;4;3;16;7.2228519826788;9.52335390786775;-999;1.50037965518338
2016;4;3;17;6.11709681993839;8.26460028397018;96.9433627061929;1.40059457094542
2016;4;3;18;-999;-999;90.4462133360848;-999
2016;4;3;19;18.0810010861274;20.9494388066963;74.0814736085677;1.87078547988984
2016;4;3;20;34.2386543902718;37.0439671476678;70.4901890091439;1.82961559020551
2016;4;3;21;79.7821152992595;85.0138644372371;28.2928225331321;3.41212927565797
2016;4;3;22;94.753255699891;104.089572706913;10.5727187445963;6.08911470070915
2016;4;3;23;52.7475313741994;58.1060198256813;19.8407072653339;3.49478823169344
2016;4;4;0;35.4311325445331;38.9940098922237;26.3491478705417;2.32369668021451
2016;4;4;1;26.8659611757107;30.0357480780517;31.2985853491122;2.06732440754139
2016;4;4;2;12.5602552090603;15.1483748702244;36.9189822140456;1.68796297984921
2016;4;4;3;10.7249882941759;13.2479652273122;37.8644590435032;1.64547711068037
2016;4;4;4;9.35450180273181;11.6412148427172;35.6986951847861;1.49138659040885
2016;4;4;5;11.9026212700919;14.3507990819634;32.8606244016739;1.59669337416519
2016;4;4;6;14.5552535834053;16.9991730420028;26.6215934960128;1.59391609041375
2016;4;4;7;33.1746224005106;37.1093703841121;16.2844317597043;2.56622946420032
2016;4;4;8;78.9865725308921;105.555447556018;10.2531003844521;17.3281313579144
2016;4;4;9;66.7163118927926;83.9448695188906;32.9244117390755;11.2364076149289
2016;4;4;10;32.5469094744383;39.5471133517233;60.1359404906149;4.56550953712049
2016;4;4;11;11.2596599611616;14.3999704050533;83.6615212886836;2.04809996000674
2016;4;4;12;8.63932908424068;11.3987685891234;90.6157205989635;1.79969720846692
2016;4;4;13;8.85857109530193;11.8717774461633;93.9708475602271;1.9652030959854
2016;4;4;14;6.5996153205812;9.33261607022853;95.0815144825301;1.78245394080032
2016;4;4;15;6.95081456925174;9.61165522308867;95.1626381319342;1.73539136785285
2016;4;4;16;6.93846598633247;9.51224277411457;98.0523889044441;1.67860860583906
2016;4;4;17;6.10723761975134;8.76923176103804;-999;1.73614366850654
2016;4;4;18;6.9274285396349;9.47917444000156;94.5796617212065;1.66424013481026
2016;4;4;19;-999;-999;91.1181843281761;-999
2016;4;4;20;22.362265599691;24.9019179780753;81.5423437623992;1.65635278025379
2016;4;4;21;26.1520007698309;28.7586713496721;62.9066747545608;1.70006182691528
2016;4;4;22;43.550764014482;46.646244691;42.2599773199202;2.01886213578342
2016;4;4;23;87.4817802022324;98.9139355076098;15.7733649592806;7.45601342353848
2016;4;5;0;59.32246874323;65.1951825803268;22.9657807830896;3.830164306935
2016;4;5;1;18.8045227591754;21.6202712551254;39.4867791564813;1.83642174395904
2016;4;5;2;12.2161901730051;14.6920752227799;39.127123756626;1.61476394198182
2016;4;5;3;12.3149746740722;14.7790507869652;35.0063556903282;1.6070621928753
2016;4;5;4;9.00247462684167;11.4566635095764;40.8069946262119;1.60061377446142
2016;4;5;5;6.34616840117659;8.61536848258746;35.8543982190436;1.47996469744736
2016;4;5;6;16.836450138835;19.1899873593425;25.3293946137727;1.53496909726618
2016;4;5;7;23.7937205286672;27.6835847365418;22.3140544545797;2.53695641590985
2016;4;5;8;69.6927845567253;90.6789515953491;9.74148634806139;13.6871078960062
2016;4;5;9;30.7060217478626;37.9607315118233;22.9399611952814;4.7314974245078
2016;4;5;10;29.6869259463473;37.3672206013974;29.5911231968965;5.00906246592444
2016;4;5;11;14.0758839232272;17.9911443571066;55.4265801618336;2.55351974950189
2016;4;5;12;16.3520957359771;20.3349888343629;77.8739079065507;2.59762954690747
2016;4;5;13;5.78695301243682;8.3148003230495;90.177966955742;1.648653554568
2016;4;5;14;8.81355342418729;11.4919665020118;91.9745611956846;1.74685204395772
2016;4;5;15;9.57943422659434;12.4722280442446;97.5705997342592;1.88667044487962
2016;4;5;16;7.48971830711947;10.0667557599912;98.1781070305051;1.68073520069614
2016;4;5;17;8.28597943350283;10.7910691004868;99.4642570253252;1.63381109556956
2016;4;5;18;9.12366970291669;11.5877429578184;-999;1.60706032890294
2016;4;5;19;19.156476706793;21.7343525925782;93.9603572956857;1.68128202383587
2016;4;5;20;-999;-999;88.0462159380529;-999
2016;4;5;21;15.2362484987624;17.5383986784536;94.1793890351235;1.50145464125257
2016;4;5;22;19.9753265022439;22.592090754451;72.7230914504693;1.70664488624599
2016;4;5;23;16.2408046218032;18.9328210204166;76.3838515101364;1.75572408424211
2016;4;6;0;18.1296049388986;20.5689674521663;63.2196275786429;1.59094406592303
2016;4;6;1;13.9995657867983;16.3767211663359;59.7961180848969;1.55037278152895
2016;4;6;2;15.0511583009789;17.5679413038225;50.4979808868925;1.64143745007631
2016;4;6;3;11.730783369799;14.2155594961687;43.8502729728574;1.6205626723761
2016;4;6;4;9.28413936697202;11.7119413636326;39.7708163603813;1.58340433568815
2016;4;6;5;8.03162902996724;10.471202045135;38.566792536274;1.59108135455765
2016;4;6;6;15.4455720313893;18.0607297701774;33.8245764469439;1.70559712357152
2016;4;6;7;33.526509924787;37.0745903399578;24.7804553132108;2.31404617035456
2016;4;6;8;70.097341697379;89.3581764968965;13.79604478665;12.5618519848318
2016;4;6;9;48.39003755499;61.2305131308252;27.1838818229285;8.37451518988835
2016;4;6;10;56.1918978480193;71.221627986754;44.9666333331033;9.80233968776264
2016;4;6;11;10.4912033426883;13.8532931201682;80.2125630325522;2.19274369901538
2016;4;6;12;4.51824512550591;6.87753116296853;104.604203251858;1.53871845644136
2016;4;6;13;5.93574368379052;8.49517679737449;108.732035731967;1.66925370953933
2016;4;6;14;4.0760405960567;6.62028997079746;110.420311125445;1.65935092589002
2016;4;6;15;3.66441300417835;5.89871785571373;111.068217222068;1.45720614532669
2016;4;6;16;3.46393946457131;5.75461729299356;110.62264338095;1.49397241215615
2016;4;6;17;3.07460640111228;5.28384712716062;109.445285867472;1.44085940658069
2016;4;6;18;7.63222575786685;9.987768381561;101.103847127257;1.53627701451182
2016;4;6;19;22.4932661342783;25.3302924386076;-999;1.85029905936126
2016;4;6;20;48.7283300655963;51.9515411345005;75.9050562551686;2.10216747014827
2016;4;6;21;-999;-999;71.7539692525457;-999
2016;4;6;22;40.6303044718089;43.5479941145379;68.3720731623933;1.9029074186627
2016;4;6;23;24.7344746208219;27.6161865667596;66.2583195295797;1.87944288524281
2016;4;7;0;24.4786785800919;27.3732829993899;63.129813881121;1.88785131321369
2016;4;7;1;12.6804934161144;15.4213496011747;67.6966659931346;1.78757722948229
2016;4;7;2;11.6580024773894;14.2487210642054;67.7118851307729;1.68965799046006
2016;4;7;3;15.5615289730294;18.3254569907802;36.804845024376;1.80262460153519
2016;4;7;4;22.0838881104162;24.9391446517669;23.3787797375857;1.86218875892487
2016;4;7;5;17.7938126716559;20.4424836258032;20.2642871046436;1.72745433045064
2016;4;7;6;14.8486762405323;17.3491348087868;21.0912159106298;1.63079070847976
2016;4;7;7;28.2325040284217;33.7353364638994;12.7916120775052;3.5889288948958
2016;4;7;8;48.0470946948548;66.3435999563209;10.7378914017766;11.9329194879959
2016;4;7;9;90.6369962725504;133.347775942717;15.9971929483562;27.8558275359297
2016;4;7;10;51.8255796483608;67.9830471338302;44.4859118120738;10.53784621045
2016;4;7;11;10.4875953833476;13.7882078608199;69.826762396683;2.15264840973219
2016;4;7;12;10.9921877634946;14.3989188148;77.2570496793325;2.22185858837754
2016;4;7;13;11.9239231769051;15.4211132479868;83.3758002202421;2.28085565828392
2016;4;7;14;11.9077891187897;15.0806734415775;94.2871491400017;2.06934453478888
2016;4;7;15;12.3327936025231;16.3731144571313;103.266459489543;2.63508373728891
2016;4;7;16;5.56588880399382;7.992610615656;107.811727449054;1.58269984264787
2016;4;7;17;5.67202860372862;8.18729271995853;106.206417366673;1.64044683731103
2016;4;7;18;4.88640206993688;7.2245314231738;103.674037682247;1.52492013780671
2016;4;7;19;6.36321309643118;8.78279970201256;100.707382341304;1.57804628512551
2016;4;7;20;9.10665200351479;11.5292345491619;-999;1.58000022720812
2016;4;7;21;15.645196439053;18.2082606532484;78.5409088410875;1.6716219012038
2016;4;7;22;-999;-999;38.6314407564102;-999
2016;4;7;23;105.643677665909;110.156187554012;20.5777667378988;2.9430438443849
2016;4;8;0;48.2780486126115;52.0440833849909;22.9243046138909;2.4561952725717
2016;4;8;1;56.344516933977;61.6198908848326;13.7503622350239;3.44058123259254
2016;4;8;2;25.5154486322123;28.7895369925969;23.1746181747476;2.13534946935126
2016;4;8;3;19.4295276149572;22.491628150448;22.516149702174;1.99709171953816
2016;4;8;4;20.9371678867366;23.8984468818865;18.0029958182884;1.93133624840583
2016;4;8;5;18.3960279053735;21.2233494049538;15.6291764152489;1.84396961818863
2016;4;8;6;17.3052616456219;20.2602103913423;13.6579673496547;1.92720768091705
2016;4;8;7;39.8001738545771;49.2804142110823;8.82374989051067;6.18298102749063
2016;4;8;8;51.4943572824312;63.4705735759446;10.6773994609363;7.81084817887618
2016;4;8;9;66.6885235331619;84.6265267390165;10.972930935077;11.699105647333
2016;4;8;10;31.2784783836894;35.9776843318813;30.9832446381839;3.06480638985107
2016;4;8;11;15.8760195831518;18.7421867781258;41.7889093984738;1.86930465069697
2016;4;8;12;22.9039618706479;26.6199375132866;40.3908458756179;2.42354687571677
2016;4;8;13;28.5305308714368;32.8459900274961;38.7785737218003;2.81452801653035
2016;4;8;14;12.1628081243604;15.0845936715423;55.2471979521837;1.90557875383678
2016;4;8;15;13.3332689135487;15.9846627332541;54.2541799717253;1.72923017425348
2016;4;8;16;13.6393222757524;16.3815604585617;53.3457327120631;1.78847856378829
2016;4;8;17;10.876409081099;13.4348853750028;49.3064107337144;1.66862967494671
2016;4;8;18;11.0745165233423;13.5626695217891;45.7226482676541;1.62276505704137
2016;4;8;19;13.1158073182448;15.7286663071985;41.7520027184543;1.70409788662408
2016;4;8;20;12.68239484432;15.2558799537574;36.631847013516;1.67841837419895
2016;4;8;21;13.9239151771752;16.3827571624682;-999;1.60364851237466
2016;4;8;22;13.7314658543879;16.2121696901682;40.9049605330921;1.61790673808472
2016;4;8;23;-999;-999;38.1894378281349;-999
2016;4;9;0;11.398512774179;13.7488378580119;38.071779556267;1.53287415247886
2016;4;9;1;10.1067045692563;12.4556233535342;41.5376603649023;1.53195696861638
2016;4;9;2;8.97175221072148;11.3460091426211;40.6493909156157;1.54848242368139
2016;4;9;3;8.06115040890746;10.3952424248258;38.2771346838896;1.52228699992165
2016;4;9;4;8.0968704868316;10.4338261257745;37.2194271284887;1.52415464527292
2016;4;9;5;6.9747638611038;9.41712172496901;41.1881901358741;1.59289762355645
2016;4;9;6;6.28355813427507;8.54912237472773;40.8807636406597;1.47759341414459
2016;4;9;7;6.90454015792654;9.37109302990378;41.1634277939781;1.60867752685964
2016;4;9;8;10.6272096019599;13.2893861330934;38.3254833560394;1.73626262255416
2016;4;9;9;10.5917384412722;13.3641116920616;43.0649420581813;1.80813255425439
2016;4;9;10;7.19184085442551;9.86738619748528;47.9892356474609;1.74498171694327
2016;4;9;11;5.75580268577879;8.23857287549086;52.1821370944467;1.61925440720238
2016;4;9;12;5.6562517377809;8.21665031116847;53.9819739712985;1.66988337919158
2016;4;9;13;5.3448131047995;7.91098676975189;55.1963434633928;1.6736498745793
2016;4;9;14;6.96419793186363;9.51615552605548;55.1996427343051;1.66437820081446
2016;4;9;15;15.3682746549478;19.1758504080802;52.1078259364833;2.48328816116954
2016;4;9;16;12.2030019660806;15.4788665744124;52.6231430171977;2.13650793231684
2016;4;9;17;9.97348720214942;12.8308678921881;52.3230827634265;1.86357412158905
2016;4;9;18;12.8743055705425;15.8228450806467;49.6692384494251;1.92302759890164
2016;4;9;19;16.6354225974577;19.478335759418;46.7732573460999;1.85413844820315
2016;4;9;20;19.5578267680687;22.3820220486582;35.0552613426552;1.84193070862711
2016;4;9;21;23.1442324119354;25.8353347493384;33.8978801512105;1.75512793658029
2016;4;9;22;20.6911522758784;23.2513803919422;-999;1.66977220749558
2016;4;9;23;19.8984373055733;22.4225420697254;23.7832335834185;1.64621267829379
2016;4;10;0;-999;-999;27.0178117953575;-999
2016;4;10;1;14.6855266098374;17.1770008248505;22.0807033029827;1.62493114336891
2016;4;10;2;7.84821365812222;10.253858864295;35.8086790645287;1.56895375109699
2016;4;10;3;6.19450307164566;8.5429468695466;50.1506647648449;1.53164718409126
2016;4;10;4;5.93119595998667;8.14308097460922;41.5479995757882;1.44258400273761
2016;4;10;5;6.44587938860218;8.76179429570752;37.4756961778476;1.51043195039768
2016;4;10;6;8.13246396813889;10.447834283775;33.0766508174057;1.51007676966437
2016;4;10;7;7.38826679948495;9.66685591364786;35.7532401740184;1.48608819318052
2016;4;10;8;9.35853251227644;11.9598246388206;46.5317609791361;1.69655401767812
2016;4;10;9;8.24939035421767;10.8730355761227;49.8133388591844;1.71113263165042
2016;4;10;10;7.62978686468684;10.2773072355914;50.9407290935398;1.72670392391111
2016;4;10;11;9.97548665022968;12.745627673327;52.896365129514;1.80667670282547
2016;4;10;12;9.65458032299849;12.7599871529222;52.2701422270236;2.02533593980904
2016;4;10;13;10.5180451079796;13.8172146111534;53.435862484379;2.15170730672475
2016;4;10;14;9.83754954516923;13.0817989803246;57.6101578185188;2.11588862219601
2016;4;10;15;9.5469907513475;12.7559445349105;59.1808552867438;2.09286891637191
2016;4;10;16;7.43137052703492;10.325709615576;66.4072874247345;1.88767826538219
2016;4;10;17;5.90517550625714;8.58751777674484;72.6161885730649;1.74941465026055
2016;4;10;18;5.79942051601764;8.25368705268903;70.9312400911566;1.60066442009897
2016;4;10;19;7.56521421480636;10.1178744036937;71.8618449090981;1.66483643072308
2016;4;10;20;12.2313768766727;14.7966938293809;58.1096475522407;1.67309112972129
2016;4;10;21;31.5248508046892;34.4557252519911;32.5784432271101;1.91150650407187
2016;4;10;22;32.0926481190235;35.0254886338168;18.2310811369231;1.9127887667088
2016;4;10;23;28.1148863440305;31.1005518960778;-999;1.94724107918568
2016;4;11;0;31.6860298775692;38.2776795877404;7.08029311953909;4.2990518768742
2016;4;11;1;-999;-999;12.9460107248891;-999
2016;4;11;2;15.5149238511912;18.3568929070236;9.30637332268753;1.85352270534678
2016;4;11;3;31.3179548897267;40.4728678258558;6.10192511142163;5.97080357288341
2016;4;11;4;12.875222294567;15.6606735215001;7.05053985156095;1.81666196651969
2016;4;11;5;13.2920816232597;17.0168786572683;4.57371190869171;2.42930015764054
2016;4;11;6;18.9544151002424;24.9376182542818;4.65271471778981;3.90222506960623
2016;4;11;7;25.0533846147776;39.0775889995526;3.68165620864709;9.14653915680671
2016;4;11;8;37.2157607288142;60.1068961239572;6.47539530413941;14.9295218816649
2016;4;11;9;57.9207738119284;93.510002442978;10.4846442168702;23.2111757860455
2016;4;11;10;59.5885226585108;84.7835063596345;25.5242401158757;16.4320840351994
2016;4;11;11;22.7148684279873;29.8544939786229;52.4710837727791;4.65643988579635
2016;4;11;12;7.84402052904209;11.2667025271296;68.7205971733703;2.23226174247655
2016;4;11;13;6.94761933825956;9.82422622836335;74.5023587260298;1.87611338491602
2016;4;11;14;7.41378747708448;10.3976070605883;78.4479368016165;1.94603714468056
2016;4;11;15;7.58199093644774;10.6825839514965;84.0081839202315;2.02219638586077
2016;4;11;16;6.8865741994954;9.77384541972869;84.0135216887913;1.88306862532997
2016;4;11;17;6.19524080039382;8.76967183529473;86.0512117522275;1.67903530362
2016;4;11;18;6.84263842767364;9.33245453706302;86.6899605621809;1.62384973243126
2016;4;11;19;10.5431731460646;13.0474972916364;86.8322861342153;1.63331182506696
2016;4;11;20;21.4176729847184;23.9881505187034;90.3421212975398;1.67645684355607
2016;4;11;21;23.0208100479863;25.4928782808016;84.0592548098014;1.61227462673676
2016;4;11;22;16.6630402915278;19.2011617482429;82.7613702759527;1.65535431826553
2016;4;11;23;9.94357621893569;12.3788233295479;86.2892658382278;1.58826001408653
2016;4;12;0;9.32367612668342;11.7697260115262;-999;1.59530554727981
2016;4;12;1;9.61076252344682;12.1686523527061;65.5818110967532;1.66824718466855
2016;4;12;2;-999;-999;47.0717499392793;-999
2016;4;12;3;7.86328711838736;10.2648930396173;47.4172400363338;1.56631934297792
2016;4;12;4;5.80391072863116;8.1921028339349;53.2944873087978;1.55757089713063
2016;4;12;5;5.16810089362043;7.55988387028709;72.8165269944061;1.55991285141387
2016;4;12;6;7.30785970670359;9.66416322123837;84.5413982094078;1.53677326497117
2016;4;12;7;19.4901389645006;22.226971715228;71.7003461859315;1.78495315907793
2016;4;12;8;62.9705028567186;72.64928149816;39.8311969822831;6.31246703236267
2016;4;12;9;30.6398517704478;36.2818976266732;79.0966386925722;3.67972342192109
2016;4;12;10;15.5188114115008;19.5735306848087;85.5060254332999;2.64447433776929
2016;4;12;11;8.95881753803387;12.0265275094122;92.443599809676;2.00075017484771
2016;4;12;12;6.91555583541783;9.83067602545263;98.3914001276651;1.90123163021621
2016;4;12;13;5.7244509472646;8.43792445053337;100.286164450454;1.7697183360754
2016;4;12;14;5.81034575648098;8.63945224997643;100.141697161511;1.8451337852452
2016;4;12;15;5.03762257511306;7.68804325515464;101.484192476893;1.72859549582209
2016;4;12;16;5.68909958125506;8.42339578042464;102.177895570385;1.7832988286425
2016;4;12;17;6.03773942835839;8.8196202282617;101.816978107421;1.81433334596205
2016;4;12;18;6.32593078726498;8.85116079432217;104.356082317557;1.64694655794996
2016;4;12;19;8.51867923441067;11.0207707446762;103.7036391651;1.63185570779345
2016;4;12;20;11.0072883249623;13.3270305036568;100.912659935413;1.51292808411715
2016;4;12;21;10.0140952409367;12.5536338207506;99.2933358103954;1.65627856120704
2016;4;12;22;11.0579797280965;13.5644899899787;99.3866414790389;1.63473760280707
2016;4;12;23;11.9777138373038;14.3477582316088;98.1383406069633;1.54573502076269
2016;4;13;0;9.85448576493239;12.3105858015747;94.5154510429789;1.60186022264277
2016;4;13;1;10.1663323783034;12.6372031361071;-999;1.61149363754248
2016;4;13;2;8.65613831884681;11.1117449125471;63.5605963742292;1.60153840080765
2016;4;13;3;-999;-999;57.6430861077808;-999
2016;4;13;4;9.23538060863189;11.7489415232801;47.6975517874565;1.63933601494056
2016;4;13;5;7.83446033806372;10.2743424213382;47.0623843290935;1.59128292774227
2016;4;13;6;6.81667993422973;9.40466661784452;36.3050115276618;1.68787625233663
2016;4;13;7;26.5648604971347;31.5455836731943;21.4263026352595;3.24841098354933
2016;4;13;8;63.8645302759894;81.0456650929047;21.1680024797064;11.2054786175175
2016;4;13;9;62.0493751017985;78.369587361129;37.2070563095613;10.6439878072098
2016;4;13;10;24.8619409807752;30.4895507629351;66.0065394019691;3.67030826273713
2016;4;13;11;12.7088328936764;16.2006443878374;79.9486077683128;2.27734776841991
2016;4;13;12;10.9320953635475;14.1389692344663;91.0911610321774;2.09151240430745
2016;4;13;13;7.18974431207444;9.97101230194887;100.618754775322;1.81393367331245
2016;4;13;14;7.49761735800752;10.3329470385555;99.6765192689745;1.84919252701012
2016;4;13;15;7.62610933784521;10.2892310298944;94.5995793187443;1.7368790533396
2016;4;13;16;12.0280551442672;14.838873272895;87.6918627062089;1.83320617489481
2016;4;13;17;11.7415373944007;14.5221415301502;95.2698315920838;1.81350070987425
2016;4;13;18;9.65211459560024;12.2600516254253;101.051302021846;1.70088780135559
2016;4;13;19;10.8509885753174;13.469625850277;102.135132725775;1.70786646541559
2016;4;13;20;17.1394414029198;19.6157444296101;98.5092741126259;1.615036545127
2016;4;13;21;24.7662535333092;27.4512377386185;93.5941251520264;1.75113771130787
2016;4;13;22;30.3027555717687;33.2084249560278;85.191238950587;1.89506784632383
2016;4;13;23;20.8324458118527;23.5032089995227;89.3306250538846;1.74186281120528
2016;4;14;0;8.75680988787502;11.2269009240676;95.7758957324376;1.61098510571767
2016;4;14;1;7.30137325686155;9.91783042606414;79.3013884219404;1.7064446077383
2016;4;14;2;10.019971635686;12.4870888112804;-999;1.60904556378987
2016;4;14;3;10.0174001852996;12.4497761520461;54.7114097399797;1.58638746366783
2016;4;14;4;-999;-999;46.3828726038373;-999
2016;4;14;5;10.8282556302879;13.3092845573205;42.8279405998346;1.61811876151137
2016;4;14;6;10.875523370688;13.7246937862283;39.4932402627727;1.85821940804332
2016;4;14;7;14.9525299548475;17.6491897194195;30.560083366213;1.75875247197771
2016;4;14;8;10.3510047565719;13.6676073311555;33.3828328784214;2.16307709754482
2016;4;14;9;52.0171654184207;60.6792639135786;30.0473064989355;5.64939164407005
2016;4;14;10;55.4623793214607;64.5722122352416;33.2662467530786;5.94140253320335
2016;4;14;11;58.0550034288785;69.6842949500628;33.0138501216612;7.58458500361759
2016;4;14;12;12.7046605662129;15.5278987663729;73.8291930056989;1.84130650397465
2016;4;14;13;16.1690149912333;19.4774459854117;66.9049687696874;2.15774762015713
2016;4;14;14;19.2669368436478;23.9138998708335;69.2189088282963;3.03073373164256
2016;4;14;15;5.11533726696338;7.70237094246164;78.504244925717;1.68725470363302
2016;4;14;16;4.29960985971734;6.76059896856819;78.326208145566;1.60504885917207
2016;4;14;17;6.75926453749456;9.24894295887409;81.6005587678247;1.62375993277211
2016;4;14;18;8.39137413689155;11.1246268100934;81.6879054095102;1.7826182444993
2016;4;14;19;12.2299448605431;15.0224078372788;75.4344441837222;1.82123500627059
2016;4;14;20;33.0073437578496;36.2233706660131;55.2429779200952;2.09748198456059
2016;4;14;21;22.6530636206483;25.3915576535953;33.0886129856735;1.78603664178083
2016;4;14;22;56.9768201180069;61.4171013404617;13.6169518047367;2.89593655041896
2016;4;14;23;53.2814111640309;59.9887298171737;6.27626151558117;4.37449077430394
2016;4;15;0;34.8673146162802;39.2589000689977;5.92142109372958;2.86417733239474
2016;4;15;1;28.7520342707618;34.8509522753194;7.11632130035467;3.97769390778413
2016;4;15;2;18.9958216112363;22.4156246767433;7.98367232147205;2.23038411228412
2016;4;15;3;34.386424126056;45.4288740446767;-999;7.20184887474893
2016;4;15;4;18.0115117853174;23.9619129306427;8.20920016652394;3.88083170932048
2016;4;15;5;-999;-999;7.96862583179185;-999
2016;4;15;6;29.8973259605156;44.6994452692767;4.45953242332296;9.65389266633113
2016;4;15;7;25.5930838154994;36.1496717500424;5.20029766432823;6.8849713150498
2016;4;15;8;37.6555433795286;62.6738687540761;7.98554798276276;16.3168680659313
2016;4;15;9;70.0430814688838;113.678638779898;11.3186555453048;28.4589644178008
2016;4;15;10;51.9010076934742;76.9297283374739;21.905607915773;16.3236478258722
2016;4;15;11;21.3548143528803;29.3613383757732;41.0654393645423;5.2218281676503
2016;4;15;12;15.2040268444688;20.3758952069824;57.6978835997868;3.37307523433808
2016;4;15;13;7.76828102730064;10.9225064841913;74.7466170803284;2.05717528490724
2016;4;15;14;7.85310041361093;10.8756083504042;101.05956754413;1.97126955919521
2016;4;15;15;8.13752991409818;11.0831112189007;103.586733124062;1.92109826730586
2016;4;15;16;8.27888235493675;11.1931997879038;103.210032306949;1.9007080747437
2016;4;15;17;7.04427128172843;9.81857672704111;106.285267906898;1.80939272505487
2016;4;15;18;8.575515346095;11.4458560342391;106.949160266398;1.87202658897267
2016;4;15;19;9.19335981219128;11.769414108373;107.157447322121;1.68009398919382
2016;4;15;20;19.0040457728032;21.6144381580088;100.524837253771;1.70248917591602
2016;4;15;21;38.8447392478737;41.7784108342906;86.611078707997;1.91333078883991
2016;4;15;22;26.5794485107685;29.2747169770779;89.8655479063731;1.75784507190786
2016;4;15;23;22.6247089144168;25.2654730206703;79.8369481806033;1.7222975107208
2016;4;16;0;37.9626397069191;40.9190400114179;62.4615667439188;1.92815438269351
2016;4;16;1;12.3551618619073;14.8134883292077;94.4931242012125;1.60331229326549
2016;4;16;2;6.79476206866178;9.16972406136576;95.7509977900512;1.54894226197796
2016;4;16;3;5.11144967585995;7.43683766727457;95.4906228184197;1.51661026427512
2016;4;16;4;8.848066236301;11.2641299290887;-999;1.57574865319364
2016;4;16;5;8.96871393371262;11.3507427684388;54.760803080787;1.55355123269016
2016;4;16;6;-999;-999;54.7825112580875;-999
2016;4;16;7;8.9248711106302;11.4492014577339;85.9604265607906;1.6463598027397
2016;4;16;8;13.566882484052;16.5901236608215;86.3717177368614;1.97174777585327
2016;4;16;9;9.09228387416686;12.1780587561401;93.5915281120064;2.01253204906937
2016;4;16;10;6.94621538046475;9.67775947851707;98.0797157207633;1.78150391750588
2016;4;16;11;5.92411129728349;8.69689912999135;102.211661938106;1.80840294319388
2016;4;16;12;5.27514150910906;8.07855982932481;105.061960525899;1.8283800446177
2016;4;16;13;5.57247940184475;8.24026905896255;105.721838227288;1.73992348453237
2016;4;16;14;4.5248555871494;7.06647353178262;107.000780662641;1.65763471598202
2016;4;16;15;4.19674727558806;6.79273335181164;107.788465480237;1.69309342941988
2016;4;16;16;4.55211712378715;7.29847540654634;109.441913513908;1.79116567918447
2016;4;16;17;4.27779357150821;6.89275900824026;113.454472581982;1.70547170481426
2016;4;16;18;4.84358592893632;7.40329447927153;114.411040118256;1.66943334846653
2016;4;16;19;5.8311278553743;8.30685232921793;116.685010356118;1.61465921489697
2016;4;16;20;7.18432342861399;9.62601683944062;116.593746250761;1.59246426950879
2016;4;16;21;9.90406512278969;12.4115636887895;114.639315265147;1.63538217144447
2016;4;16;22;10.8488769990191;13.2923935328143;112.893181483679;1.5936533042064
2016;4;16;23;9.69389443804341;12.0512153351863;104.367356361745;1.53743679850274
2016;4;17;0;9.22922339261873;11.8250416837486;82.4891847991479;1.69298400054336
2016;4;17;1;10.4933594390835;13.0216595483041;64.5435218029204;1.64894886830443
2016;4;17;2;11.8281210249967;14.5243705620628;48.8740147849405;1.75848492297142
2016;4;17;3;9.08485710132756;11.8014874718256;38.7442079088143;1.77177723431542
2016;4;17;4;11.4813665226219;14.1582136524033;28.5037530714632;1.7458307378857
2016;4;17;5;11.3563592175043;14.0198363808953;-999;1.73711089055889
2016;4;17;6;13.0904991424315;15.7410689822715;17.998300966033;1.7286927773433
2016;4;17;7;-999;-999;19.2939578393326;-999
2016;4;17;8;7.4710920003511;10.8760992301035;19.5811715631006;2.22073431773078
2016;4;17;9;11.7705899084247;16.1304891138793;25.514025476993;2.84351166799262
2016;4;17;10;8.16581203381607;11.0487018935078;91.3443245038802;1.88021111665042
2016;4;17;11;5.83260633829633;8.49222377204439;106.354958852088;1.73459358780535
2016;4;17;12;5.31695273009618;7.89276048816722;109.146374331702;1.67993319786328
2016;4;17;13;5.34034801908799;7.94423789865502;107.859479553823;1.69824826350423
2016;4;17;14;5.10600027786344;7.74765680767032;106.710539600338;1.7228795463751
2016;4;17;15;3.56465014498497;6.21700126631987;108.347559985201;1.72985452317187
2016;4;17;16;3.67415034004414;6.31538039795949;108.463592364714;1.72260140283496
2016;4;17;17;3.77095620573937;6.28921076403477;109.176760252824;1.6423971936163
