year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;1;1;0;7.41;8.81432;51.25;26.56415;7.07;-999
2016;1;1;1;13.0203796701485;15.9652;46.6630570947368;148.02945;31.6282382824858;1.92060196198994
2016;1;1;2;9.51225315765612;11.31743392;50.7328785087719;49.46065;3.43293615583804;1.17733285075461
2016;1;1;3;8.57686137632649;9.78305392;53.0612517543859;23.70525;2.47027650357815;0.786674739519285
2016;1;1;4;8.42119207268731;11.34108536;53.720334368421;20.5554;1.99256166440677;1.90434462828396
2016;1;1;5;4.50853442851886;5.22002768;58.1305503157894;16.4315;1.73608747758945;0.464033517048631
2016;1;1;6;8.57129654204087;9.62799072;53.8920138947368;8.6897;1.75331336129943;0.689172405813304
2016;1;1;7;8.93178694053481;9.95142464;55.4015994736842;12.54795;1.47360282203389;0.665004294577977
2016;1;1;8;6.26894684234872;7.02925768;58.7391373859649;11.28295;1.76155180160075;0.49587218334265
2016;1;1;9;8.80329459519711;10.40552464;52.3490223157894;12.82625;1.60039071864406;1.04496907210732
2016;1;1;10;12.0201776664096;16.7621216;48.2593991263157;14.77435;1.72473392655367;3.092679960872
2016;1;1;11;8.67907896607433;13.2870616;54.7623974736842;15.3436;1.78332584595103;3.00531084963667
2016;1;1;12;13.7284635305346;20.1622312;58.1736670175438;8.49995;2.93807528248587;4.19608173840134
2016;1;1;13;17.3465069556204;25.2980544;55.636576;12.97805;3.70649395932203;5.18597262716601
2016;1;1;14;16.2163463120614;25.1330488;-999;78.3153;4.20084367109227;5.81544351593069
2016;1;1;15;17.8564958080373;26.8437152;56.3018326666666;88.3088;-999;5.86143440469536
2016;1;1;16;-999;-999;47.9084180789473;41.46585;13.8752942824858;-999
2016;1;1;17;37.763738613301;41.6209896;32.0647303859649;29.1827;42.0967169114877;2.51568618222471
2016;1;1;18;41.3494062205841;48.3663344;29.6093623280701;21.8204;14.4040024274952;4.57641707098938
2016;1;1;19;32.7299613563354;39.8147232;34.6607452421052;27.3105;11.6410467344632;4.62065795975405
2016;1;1;20;27.1892806832656;32.3627032;40.6865150947368;37.2534;6.14794898399246;3.37408884851873
2016;1;1;21;15.0963500374612;17.5752952;51.7134097543859;34.5463;4.66730166440678;1.6167597372834
2016;1;1;22;10.5402077659953;12.0275316;54.6145371052631;28.81585;4.98658924152542;0.970027626048072
2016;1;1;23;6.30747880724782;7.17504768;61.0237291929824;50.9407;2.89149702730696;0.565825514812745
2016;1;2;0;4.81129018883719;5.38625696;63.6358295964912;-999;2.25211977203389;0.374991403577418
2016;1;2;1;3.87467971066714;4.58055928;62.2751865263157;13.91415;2.33616744632768;0.460372292342091
2016;1;2;2;2.25324700267191;2.743188464;67.7277293333333;9.4993;2.09342438258003;0.319538181106764
2016;1;2;3;2.23607801273922;2.82152884;66.8086745614035;13.1425;2.48360776365348;0.381829069871437
2016;1;2;4;2.3441553785788;2.73177;67.439264368421;11.2956;2.99676470367231;0.25280095863611
2016;1;2;5;5.54135434079367;7.7566016;62.2591378947368;14.21775;2.47521885009416;1.44477684740078
2016;1;2;6;5.58571508860597;6.27109232;61.8047953157894;14.9135;6.18092212806026;0.447000736165456
2016;1;2;7;4.62807782358749;5.13691304;64.0798805263157;11.3715;4.27100239999999;0.331860624930129
2016;1;2;8;5.29309548264277;6.12530232;63.3707680701754;128.21955;3.29270594491525;0.542762513694802
2016;1;2;9;4.78853502930031;5.64491232;65.4399483508771;-999;3.3091631126177;0.558526402459475
2016;1;2;10;5.98172643558896;7.06245;63.51905;-999;2.55688278813559;0.704844291224148
2016;1;2;11;16.7086938802417;20.8239744;49.4865558596491;-999;2.37840309717514;2.68397217998882
2016;1;2;12;18.6636885983507;21.6417368;47.2183654385964;33.5343;4.75540626666666;1.94227306875349
2016;1;2;13;24.336719724479;33.1183256;37.5192850526315;42.111;3.17604111864406;5.72733395751817
2016;1;2;14;-999;-999;24.8467313087719;39.581;2.33146344915254;-999
2016;1;2;15;-999;-999;-999;53.1418;2.31138007645951;-999
2016;1;2;16;13.4407638242751;14.8397968;52.7262685263157;23.62935;-999;0.912444623812186
2016;1;2;17;-999;-999;58.596073122807;-999;1.54498237664783;-999
2016;1;2;18;19.333152732506;25.2951864;47.0964012543859;141.1858;1.55371932862523;3.88841840134153
2016;1;2;19;16.9934107506952;22.0008104;49.4041278105263;-999;1.7034884118644;3.2658092901062
2016;1;2;20;9.51209621401675;11.23619304;59.3490855964912;-999;2.859359533145;1.12445017887088
2016;1;2;21;4.80749008644814;5.67066696;67.8182563508771;78.58095;2.55574396647834;0.562961067635551
2016;1;2;22;2.53492235923879;3.178168464;64.5673339473684;126.0817;1.85078505169491;0.419522956400224
2016;1;2;23;2.53701839764933;2.993075392;55.9111721052631;-999;2.2527193559322;0.297438845164897
2016;1;3;0;3.88138979480246;4.307311536;48.3926958982456;12.0799;2.32421713935969;0.27778473392957
2016;1;3;1;5.77318160343914;6.56240464;38.603456168421;14.92615;2.02096781016949;0.514728622694243
2016;1;3;2;6.92821948671255;7.90958072;32.1972226701754;13.1678;3.49942863870056;0.640040511458916
2016;1;3;3;6.25463834069968;7.64029464;31.9262391754385;15.86225;11.7646292956685;0.903720400223589
2016;1;3;4;7.53599065637084;8.26196232;28.8596485526315;18.77175;8.83167796610169;0.473476288988262
2016;1;3;5;6.48118665531386;7.23665232;32.5423548;20.66925;7.32845805273069;0.492712177752935
2016;1;3;6;5.14736493890805;6.01085;37.6668811894736;29.37245;9.97085853483992;0.563162066517608
