year;month;day;hour;NO2;NOx;O3;PM10;PM25;SO2;NO
2016;6;24;18;5.32344982425479;6.39199208447953;84.4094345252069;27.0490254446665;13.8077066574097;7.99922898238576;0.696899685408081
2016;6;24;19;5.5582086535532;6.57877780707179;75.6298629283774;27.1561207289378;14.6328666381836;8.14754435377284;0.665611785793766
2016;6;24;20;5.64777254352341;6.8751401966164;53.3157210939871;29.0295469415029;15.3975466588338;7.24240850246102;0.800485075003643
2016;6;24;21;3.8574962078496;5.59695881940386;20.0135219124051;29.6263625371297;16.4000400263468;6.17268530477305;1.1344716927867
2016;6;24;22;3.40945576792015;5.51018067918284;11.0663839600352;28.5628289679209;16.5231466801961;7.10049494273049;1.37008575541035
2016;6;24;23;3.1302762819745;5.4539152466107;8.00348450251938;28.9630143559774;16.6349600626628;7.21324546930793;1.51546955486471
2016;6;25;0;4.20241785710138;8.68087217028478;3.93741176642479;26.5199792474747;15.1928666559855;6.53505849239419;2.92083291241616
2016;6;25;1;4.76388287190595;9.59869325391;4.07170077329971;23.9208771018982;14.3629466552734;6.92634795822264;3.15324714767733
2016;6;25;2;3.70238515783681;8.0372838721071;3.43946241171098;23.403208404096;13.8350533625285;6.5399018430923;2.82720643132587
2016;6;25;3;2.84614914220461;6.10934561968293;2.71380557197959;21.9251443748474;12.7726399943034;7.07435985141983;2.12824581977797
2016;6;25;4;2.80255162207088;7.04743805950914;2.93893236889426;22.0072589632034;12.9021866175334;6.52559932992451;2.76850072567234
2016;6;25;5;2.58455435283331;5.74113960927311;3.34470805276696;21.9545769839605;13.1357999750773;7.63908929925243;2.05871433827428
2016;6;25;6;2.3635325243438;4.51886610280301;5.95759199258804;24.5864509330114;14.8108533198039;7.88225953396751;1.4057013453654
2016;6;25;7;3.36951608862677;5.56236304313057;7.55743526057209;27.9691053691864;16.3671866709391;7.50992970837967;1.43016744365389
2016;6;25;8;4.80483347279556;6.45583321402528;34.6256794645406;30.6362242993673;15.549119972229;8.28974810367928;1.07677650487106
2016;6;25;9;4.43993182543207;6.13939657841512;50.8506358382842;29.1868511452993;15.6192133433024;8.03139829382786;1.1083852233106
2016;6;25;10;4.17482510419293;5.31975681932553;69.4894962309476;29.2755198867798;15.4274133504232;9.51069221400426;0.746720632202064
2016;6;25;11;4.59769486711466;6.23080362806411;76.4144933489494;29.8931113446554;16.4336400299072;10.2244744403342;1.0651080674184
2016;6;25;12;4.81245603914062;5.95547288686625;76.0983383117092;31.3085998584747;17.9295866495768;9.90584091201298;0.745471762088841
2016;6;25;13;5.06470793553843;6.7421506153211;63.4691663595016;29.2410171349208;16.2575199686686;7.86506749557683;1.09402250088336
2016;6;25;14;5.02548001560351;7.68852317278148;54.5386228145005;17.7072452842712;10.2896000569661;7.35191196633999;1.73682783315948
2016;6;25;15;4.04124699728906;6.29945870607531;34.8105522764946;19.3099653597514;11.7285199686686;7.35890927962479;1.47279811760275
2016;6;25;16;5.10687158732338;7.39767340982928;51.2032335233665;23.0370313493729;14.2630799992879;6.91993414242917;1.49405328068246
2016;6;25;17;4.37432414306975;6.52979920894451;54.9255569912074;19.6561296483402;11.8772965174708;7.32685078868928;1.40579362298422
2016;6;25;18;4.87011208587071;7.67608457076373;63.6261707332915;16.4059274454117;9.78400000572205;7.86328920414236;1.83004586227071
2016;6;25;19;4.31739566586953;6.17923580329062;56.7605252176428;15.934225056943;9.18538182206587;8.00619118931003;1.21428590552515
2016;6;25;20;3.87719501895175;5.4211496635262;26.7664857262373;18.540081748427;10.3293894463255;7.46915057192522;1.00696205114243
2016;6;25;21;3.11723425488475;5.6296796406203;14.7726041556426;19.5304188851825;10.1773152781341;7.66312950963865;1.63860847071769
2016;6;25;22;2.84194265019977;5.21441870809811;12.6143794521406;17.8996365790532;9.49806897656671;7.07635238181926;1.54732094361884
2016;6;25;23;2.89115331698118;5.83085039802878;13.6946390377096;17.521700433627;9.2169454720237;6.74449086823939;1.91726059626901
2016;6;26;0;2.84078352147521;5.53898749926998;9.57434984674492;15.8073296079254;8.36857602691651;7.34893256558307;1.75975960267264
2016;6;26;1;2.83130379419522;6.07560771141345;9.18233700074549;14.6645600395203;7.86458868206672;7.51783965047496;2.11592415521503
2016;6;26;2;2.70427328704523;5.99234337697294;9.58693278131332;14.0330199775696;7.4820981180443;7.87375237192549;2.1444683065585
2016;6;26;3;2.35373522093126;5.4269121743648;8.92168289948061;13.1952384452086;7.13066156680767;8.14893922998006;2.00431572224457
2016;6;26;4;2.65365077587051;5.60089895678163;9.42336889402809;12.6369119863192;6.98476001993815;6.98103424366747;1.92218539832435
2016;6;26;5;2.50327326444293;5.34169118064703;9.36428683653307;13.9737486459096;7.7134133237203;7.26899265047859;1.85120666396784
2016;6;26;6;2.26485751355026;4.43734909626504;9.59485272769699;16.5473274461132;9.29631188214836;7.16763203543282;1.41689173830822
2016;6;26;7;2.85030222785535;4.36815238820236;29.496133892745;17.481306396548;10.4600266723633;7.01524752356061;0.989936793908326
2016;6;26;8;4.34360787196422;5.78823126702411;74.2287168538169;17.242629597791;10.1447466481527;7.77258087094807;0.942178542698582
2016;6;26;9;4.02472834587765;5.74323713433378;63.9667002412715;18.2197200754801;11.002106725057;7.91324162605284;1.12080567950041
2016;6;26;10;4.17799897419748;5.7166918222663;67.8219411229728;18.7016490198135;11.4503865890503;7.76789355783697;1.00353032507417
2016;6;26;11;3.71376440599623;5.00254161635953;74.5981915907828;20.1478069320679;12.4309466730754;7.60567195222719;0.840536182700332
2016;6;26;12;3.86543816809608;5.20392122914052;77.134419796127;18.6837173908869;11.4483333333333;7.37820421869391;0.87295417213516
2016;6;26;13;3.62262867223205;4.88361845998882;80.3892344609436;16.9596803455989;10.3034133148193;7.38155830096484;0.822413318688641
2016;6;26;14;3.91219385626995;5.19167155815659;79.8822043353025;15.7785399858475;9.52408004379273;7.21019131332609;0.834471074399911
2016;6;26;15;3.38596314461676;4.5517525657553;79.8854177025231;14.975695984904;9.02455999501547;7.39921325719788;0.760323958242552
2016;6;26;16;3.651943460712;4.93104560396037;82.36569567953;15.3675957053502;9.23213333511353;8.05675913470434;0.834226136313137
2016;6;26;17;3.96256403534706;5.29709518975219;82.1207186900095;15.4864393559774;9.31837328847249;7.4684187743368;0.870376751853134
2016;6;26;18;4.75997474729555;6.21357871764583;79.5812517715567;14.8527712408702;8.85721336110433;7.68847837752657;0.94803564384247
2016;6;26;19;5.8496925934346;7.39267751451067;75.2212549780738;15.0454440009435;8.97677332051595;7.33141718347876;1.00632960072273
2016;6;26;20;5.75998249399711;7.12331632190839;75.2939939542433;15.4112499764125;9.27562667592366;6.99715710068346;0.889161759103228
2016;6;26;21;5.63354093450829;7.72121438407084;51.661372270638;16.3318248147964;9.37381340026855;6.97860426300824;1.36157363577641
2016;6;26;22;3.69379602895644;5.32131087242992;17.6271439912346;16.7582273342768;9.24697338104248;7.37113175893501;1.06145973316497
2016;6;26;23;2.78027457354153;5.22454109080529;6.93488657446593;17.7818161984126;9.62954670333863;7.43334370833719;1.59414244091418
2016;6;27;0;2.83193984629933;5.2307823121959;5.75795519701795;15.434128279082;9.05694667307536;7.6972261812436;1.56451702665953
2016;6;27;1;2.89019931654507;5.34043709767451;5.5435411389674;13.3492319438616;7.75018667984009;6.85374033020504;1.59803687921989
2016;6;27;2;2.89148763149437;5.58456528609477;4.58184041144685;11.9463573295593;7.17711999893188;7.21709140632334;1.7564162318445
2016;6;27;3;2.93372569733816;5.62372452589164;3.41542654544906;11.6522779995282;6.84569334793091;7.43763831132178;1.7544082318024
2016;6;27;4;2.47516397029506;5.42827910707552;3.15616350794815;12.0198819355965;6.88566153599666;7.19458995178745;1.92601180730399
2016;6;27;5;2.47244796639055;5.38026490505893;3.31686788235181;12.5428143405914;7.32262853349958;7.24831478477939;1.89646847412106
2016;6;27;6;2.89303783694642;6.22343067341397;5.55642601487303;11.8418800544739;6.98253586679135;7.54398453105003;2.17207106018568
2016;6;27;7;4.98632748873242;7.30912951055231;29.2531836198287;44.5072956932761;23.4674181643399;6.53430274805674;1.51492370356141
2016;6;27;8;4.44743199471809;6.36878987058632;37.5114175274068;65.0155013227983;33.2650765061812;6.44409682719866;1.25310317531783
2016;6;27;9;4.59538017148523;6.2948966790677;41.8182733746155;23.6445077043073;14.3198620947476;6.95625705783167;1.10841897748711
2016;6;27;10;4.42509597958082;6.24469277652365;49.5706531867148;17.8473597110113;10.911013256073;7.24755544603574;1.18673494026554
2016;6;27;11;3.8447875263811;5.33907104629313;59.7331966981271;15.9301552748362;9.90497333653768;6.70008723198633;0.974566709900788
2016;6;27;12;4.20258464412872;6.27412513125969;64.9452134444256;15.8111125673197;8.7981016514665;7.50855876784061;1.35105177168008
2016;6;27;13;3.7648177640603;5.18891063440015;73.3132294952593;11.7754499882062;7.03982662963867;8.0946003170833;0.928788603197593
2016;6;27;14;5.45120923988245;6.92933065952315;59.5325018246624;16.2430320617994;10.4779466552734;7.70137291179763;0.96402584220291
2016;6;27;15;4.88238336314546;6.31299824648976;73.6021009776658;8.15424265275002;4.88410667387645;6.6290261428444;0.933042238248089
