year;month;day;hour;O3;PM10;PM25
2016;9;6;5;64.4148351970812;2.11501233244737;0.66899183815519
2016;9;6;6;58.4911386631469;2.3824095080475;0.850401662600041
2016;9;6;7;58.2449578122866;1.80488117545247;0.517553002556165
2016;9;6;8;63.9075777443827;1.6223326723516;0.419964499767621
2016;9;6;9;60.5897958192699;1.70377500553727;0.271936997153362
2016;9;6;10;64.1221262948564;1.59337884079019;0.122203831677635
2016;9;6;11;61.1054337107827;2.31134099553327;1.00963783353666
2016;9;6;12;59.5620995144881;1.05053316393495;0.110142333739996
2016;9;6;13;60.1527497596203;0.893841830989222;0.0197420012926061
2016;9;6;14;60.2180425661923;1.22673350088596;0.188237501452366
2016;9;6;15;60.473295440717;1.23741699531178;0.195669329876701
2016;9;6;16;58.964082370253;0.962123335548242;0.0606779992883401
2016;9;6;17;58.0418515013893;0.862720329752565;0.023884332127869
2016;9;6;18;60.0804442891983;1.23912015850842;0.352834335395693
2016;9;6;19;63.2674989531148;3.46779116216302;1.98844681869348
2016;9;6;20;58.8366725486682;5.038265690883;2.96286983054479
2016;9;6;21;66.1914463693296;6.17180052480698;3.86285268572172
2016;9;6;22;65.1545602615763;7.85019384485086;4.96922117340565
2016;9;6;23;60.3641208628459;9.2789958776315;5.65100052463214
2016;9;7;0;57.6942514138921;9.66855650502046;5.85300013808409
2016;9;7;1;56.5630670737272;10.1822934875965;6.09678865830104
2016;9;7;2;58.6480789300545;10.733035649538;6.5334393152078
2016;9;7;3;64.5580233554986;8.96390996456146;5.51515633937518
2016;9;7;4;70.2232881123984;8.66647516755263;5.49919609788259
2016;9;7;5;67.1630722636248;8.99193484869003;5.38710947420597
2016;9;7;6;65.7631900563539;10.7890853144328;6.63809412716229
2016;9;7;7;60.1676301947382;11.6518166223685;7.47679484216372
2016;9;7;8;61.5288067004448;13.9771036861579;9.3162344335397
2016;9;7;9;63.3607737799284;19.0183222623507;12.9966976833979
2016;9;7;10;64.6295776410406;22.1159177435557;14.9594327112834
2016;9;7;11;64.5785476005249;24.919794667848;16.5638558379809
2016;9;7;12;67.9086126731582;27.047514365228;17.7685438045184
2016;9;7;13;72.5483978598897;28.6410591807365;18.7717195659955
2016;9;7;14;74.9987074657422;27.249726867485;17.1693675604184
2016;9;7;15;79.6695749065393;25.3014588581403;15.3834126090368
2016;9;7;16;81.0842769033449;26.1881893947601;16.1849540737152
2016;9;7;17;81.3313972347431;26.7457441725731;16.4718716806094
2016;9;7;18;82.1623199534447;27.6481128794034;16.8649060864449
2016;9;7;19;82.4248857136859;28.5275660827955;17.6130844683965
2016;9;7;20;87.2212022837405;28.8700575177193;18.1686445427577
2016;9;7;21;89.0967002478079;29.8490687068303;18.8077821982702
2016;9;7;22;90.0202843954078;29.6573849940936;18.2418664021174
2016;9;7;23;93.842671899491;29.1467445201874;18.12320062205
2016;9;8;0;96.7662628519233;30.019075788339;18.9131679804802
2016;9;8;1;99.0084441967153;31.0287437341054;19.7307915111542
2016;9;8;2;98.8542396120719;30.721244695123;19.4971151741028
2016;9;8;3;97.446868196594;29.6939256111463;18.8191126322746
2016;9;8;4;92.2454369680278;29.1568086809476;18.7786639228503
2016;9;8;5;89.6331141674284;28.6689289621989;18.6881419616063
2016;9;8;6;85.4264314919684;29.2094521855672;18.7728160213788
2016;9;8;7;80.0825396719471;28.4318791076024;18.2083620495478
2016;9;8;8;86.290792438327;25.4705369183858;16.828599688975
2016;9;8;9;87.7162473798971;25.1573090035439;17.1317210353216
2016;9;8;10;89.1502843218786;24.7487036986669;17.0907849814097
2016;9;8;11;91.6187306427656;27.3626003225962;18.7547846471469
2016;9;8;12;90.9481551027204;25.306413549614;16.7255286768913
2016;9;8;13;95.4752520985566;27.4842992139181;17.9237594451586
2016;9;8;14;98.5484887747206;30.0015793098132;19.4305941155434
2016;9;8;15;99.996492384211;31.8142131974856;20.5575524488767
2016;9;8;16;97.2245669727032;34.9472656443278;22.4302526043892
2016;9;8;17;97.9567103746587;34.5694726417542;21.7410415111542
2016;9;8;18;102.163976399611;33.4094609823863;21.2796587605476
2016;9;8;19;103.552193708816;33.6485242184321;21.3403316620191
2016;9;8;20;104.686977892262;34.1040435614268;21.4896993547122
2016;9;8;21;108.252235851916;32.6682742457072;20.8091383240382
2016;9;8;22;105.009133888475;31.8728949859301;19.8267961211205
2016;9;8;23;109.090077208973;29.7612783237775;18.5687451415698
2016;9;9;0;106.746151051831;29.3960263994853;18.0983467038472
2016;9;9;1;105.630316544681;28.672490417099;17.2318679572423
2016;9;9;2;109.860806527432;27.8325193179766;16.6376868082364
2016;9;9;3;122.45654041846;28.0907813227018;16.783764902401
2016;9;9;4;121.426835237188;26.7070357801755;15.8858533891042
2016;9;9;5;120.302577725549;25.3596761654854;15.105267156442
2016;9;9;6;115.962908890026;24.7665097328186;14.3226098026594
2016;9;9;7;106.237269108684;22.6390996205966;12.4006890390396
2016;9;9;8;108.627994986191;23.2059445519765;11.7310929572423
2016;9;9;9;105.982202908728;21.3943945224444;10.3741133240382
2016;9;9;10;106.288101736839;20.8386975804329;9.72242683844566
2016;9;9;11;107.421470345632;19.2920675118129;8.29868250929514
2016;9;9;12;107.06609534077;16.5959547062397;7.07742513227462
2016;9;9;13;104.783346471737;16.7987862754504;7.62518782264391
2016;9;9;14;107.265070611376;17.91931515131;8.40345916899046
2016;9;9;15;111.595459886712;20.1922684728305;9.7845618663311
2016;9;9;16;110.705582420818;21.9719228439649;10.6949005246321
2016;9;9;17;107.225143665411;24.1426861891111;12.3525648049831
2016;9;9;18;112.191402928283;25.5725719692866;13.4333483286858
2016;9;9;19;118.480529772553;27.0092703062693;14.7296550371806
2016;9;9;20;122.218574455725;27.2271209787369;15.5939406406403
2016;9;9;21;120.684537951333;27.5804506406784;15.6819043686549
2016;9;9;22;118.302316505927;28.4301759905497;16.0389977691968
2016;9;9;23;116.42205210977;29.4503729030291;16.860763658301
2016;9;10;0;117.442706451509;30.4690214172045;17.2345483519236
2016;9;10;1;120.644711765879;30.7534500272751;18.0020983751615
2016;9;10;2;123.240091448376;31.4584062931697;17.4693211675962
2016;9;10;3;122.217669798814;30.8256026830991;16.9601796796799
2016;9;10;4;122.850207276478;29.7860514858246;16.6222140158017
2016;9;10;5;118.550209607085;30.3166652671814;17.0258478621483
2016;9;10;6;116.203627169205;29.3381186772982;16.6865419776916
2016;9;10;7;108.69195253207;28.1446633156141;16.4551804804802
2016;9;10;8;105.430019172789;27.2038960378011;15.3379688974698
2016;9;10;9;102.726695103811;24.6592101394971;13.2207491759618
2016;9;10;10;101.704481589795;24.0840042825381;13.0601728853861
2016;9;10;11;99.5956848772908;24.1524407056491;13.5489681824684
2016;9;10;12;98.7019454725474;23.7207654443741;13.3930215250969
2016;9;10;13;101.073027753319;22.7719467375437;12.8377051229795
2016;9;10;14;104.398814106099;22.0748868275325;11.8363570892334
2016;9;10;15;113.166302185107;22.9743139290174;12.478296812884
