year;month;day;hour;NO2;NOx;O3;PM10;SO2;NO
2016;1;3;14;6.76698137225341;11.3301296;44.0512515885416;39.2348;16.267;2.97607
2016;1;3;15;6.97797463544507;11.1681832;50.7931459129902;35.13512;15.5052;2.73284
2016;1;3;16;8.91208468452286;14.7021328;50.1243028125;26.41628;14.981;3.77625
2016;1;3;17;14.2033024263031;23.8864248;45.8574915833333;31.52684;25.8589;6.3153
2016;1;3;18;16.2532200307939;26.3724072;42.5863599283088;35.21936;26.2701;6.5997
2016;1;3;19;17.4466973305533;29.1404096;41.2616050183823;33.02912;20.8696;7.6266
2016;1;3;20;18.6353544583801;28.1281968;38.4528090196078;38.12564;56.02;6.1912
2016;1;3;21;17.8332321263833;25.9207928;37.6017635772058;37.85888;38.171;5.27468
2016;1;3;22;15.2484651040898;24.0829784;41.3850930827205;36.66548;18.6174;5.76184
2016;1;3;23;12.105015668324;16.6881272;42.0857865612745;35.48612;14.8454;2.98909
2016;1;4;0;13.9674781555734;17.91066;38.7290332521446;30.99332;34.2682;2.57173
2016;1;4;1;13.215719927506;15.7145368;37.2600299117647;36.04772;27.4369;1.62972
2016;1;4;2;13.5347560635124;15.7793536;34.946350622549;40.709;26.2671;1.463919
2016;1;4;3;12.8780322085004;14.77498;35.0867024154411;45.07544;31.1309;1.237183
2016;1;4;4;10.5525328461909;12.9209136;37.1393793161764;40.9196;30.2446;1.54465
2016;1;4;5;10.6378085061748;12.2029576;33.8578321691176;40.4984;23.275;1.020785
2016;1;4;6;12.992123103769;19.6813632;30.5048813489583;38.23796;21.6096;4.3627
2016;1;4;7;20.6897329873296;43.5779216;26.3216950625;39.29096;25.1773;14.9276
2016;1;4;8;26.4315826033681;52.5706312;22.4417177101715;41.4812;62.686;17.0478
2016;1;4;9;20.4375518402566;41.8550184;27.209775867647;37.81676;45.0197;13.9684
2016;1;4;10;19.7192045472334;41.3634432;-999;29.477;58.788;14.1163
2016;1;4;11;21.9242615557338;51.22248;29.7918204123774;31.68128;-999;19.1082
2016;1;4;12;24.3293332368885;54.5973512;28.5925369280024;35.92136;92.952;19.7407
2016;1;4;13;22.5288293626303;47.4162616;32.1857789889705;46.76024;37.0572;16.2315
2016;1;4;14;-999;-999;28.0622473529411;50.34044;55.812;-999
2016;1;4;15;36.9512899207699;74.0532896;21.622470490196;54.27164;129.54;24.1978
2016;1;4;16;43.8085267393745;84.383252;17.6908860946691;53.09228;105.593;26.4627
2016;1;4;17;24.8150020894948;40.4156648;26.61402025;46.08632;45.1442;10.1747
2016;1;4;18;18.8440455018444;25.2426064;32.608284888174;44.38748;31.3389;4.17312
2016;1;4;19;20.0889681744988;27.0880688;31.4013401856617;45.88976;27.8549;4.56479
2016;1;4;20;20.6925011708099;31.24208;30.9645433655024;46.45136;22.9332;6.8804
2016;1;4;21;22.6852927538091;41.826912;28.4473537389705;56.34956;19.1527;12.4841
2016;1;4;22;17.2182604022454;27.3786928;30.3907519705882;60.25268;16.5412;6.6266
2016;1;4;23;17.7881935634322;31.1176088;30.7295373927696;58.961;13.1685;8.6934
2016;1;5;0;15.7302930906175;23.983172;30.3551329583333;59.50856;12.0772;5.3825
2016;1;5;1;14.4196436163593;19.9496168;31.0028075;60.16844;13.9761;3.60663
2016;1;5;2;23.8439642938252;44.7543752;21.8337944295343;57.7676;13.5549;13.6377
