year;month;day;hour;NO2;NOx;O3;PM10;PM25;NO
2016;11;4;15;1.32665964517405;3.60931929127281;67.8568055884966;4.75315800697804;2.87535150151253;1.45795083059253
2016;11;4;16;1.79459649912558;4.12086316216839;68.7029190375209;4.49543701369762;2.81865199571451;1.52757499783213
2016;11;4;17;2.66086666442432;4.59942221407062;70.2005236599994;5.48824547790289;3.12778984934092;1.25946999600492
2016;11;4;18;3.17492632026306;5.07350877652837;70.1267789888219;5.31155350103378;3.2390741868337;1.23349083328688
2016;11;4;19;1.1505543736438;3.09274384497875;72.338065115672;4.04178300374746;2.62674600226879;1.27505749832764
2016;11;4;20;0.792345769979489;2.71244745839976;73.0118839891398;4.18798750323057;2.80437800302506;1.25531332904405
2016;11;4;21;0.681367252576352;2.55860361647172;71.176510901224;4.11197201434374;2.89821633824905;1.20023750077424
2016;11;4;22;0.575248279005905;2.46417241811588;67.8128571182555;3.84937300310135;2.79420116049051;1.23764750055745
2016;11;4;23;0.616455173347119;2.53010344670394;68.0131608229084;3.97037449754477;2.90310650340319;1.23764749854443
2016;11;5;0;0.200392307692308;2.24108461012473;69.8227301287236;4.40397449754477;3.2507048487107;1.2979191637865
2016;11;5;1;0.281388694700317;2.32867170972464;67.2094151988933;4.40221297014952;3.27806333207289;1.31142833049962
2016;11;5;2;0.231646163900196;2.18593077273736;67.4874790432797;4.60221099909544;3.45807432425817;1.23452999493647
2016;11;5;3;0.234654546490582;2.2944;65.1829735303291;4.65749498836994;3.57623133131663;1.32597666590791
2016;11;5;4;0.443972879448482;2.33652880969613;69.9608228480124;5.67496449043751;4.59523634581168;1.23452999849798
2016;11;5;5;0.391418864322834;2.28177357458439;71.5368135601723;4.60681803992987;3.70126099533637;1.2116683290905
2016;11;5;6;0.216055996239185;2.18541599452972;72.4358017619869;4.25492449754477;3.38326800869703;1.23556916425104
2016;11;5;7;1.13503273110606;3.17913454322707;71.5970112242459;4.63703449172974;3.71117352054516;1.32701582918341
2016;11;5;8;1.63476000489096;3.6646666670228;70.0271027449654;5.17158199883699;4.03630350983143;1.32389833037574
2016;11;5;9;3.30549152378187;5.64202033765508;66.7281275832875;6.6030039937973;5.29122598840396;1.52341833350367
2016;11;5;10;1.87549818295782;4.40455273229751;65.2416390086883;7.2485260242939;6.08012882879575;1.63357000212142
2016;11;5;11;1.98946896308568;4.39759999702809;66.2965396484234;7.41857852687836;5.71838865733941;1.56602416631052
2016;11;5;12;0.654365524020277;2.69657931309568;72.581870137807;8.26355652868748;6.92546684190432;1.3353291638794
2016;11;5;13;0.578544842814165;2.5713103560275;74.9078942300567;8.97018896536827;7.64392483736674;1.29584083104158
2016;11;5;14;0.842873329629501;2.97475332554579;74.8551216602658;8.80704696588516;7.67828813792864;1.39040499733662
2016;11;5;15;1.93792541740284;4.13186439695267;73.1688277280405;8.6372654695034;7.48307800302506;1.43404999775471
2016;11;5;16;1.82628965866011;4.02508965635135;74.6199898754912;8.17642999224663;6.96828882627487;1.42677583175389
2016;11;5;17;3.73158666980068;5.9495066654558;71.3421579380275;8.18997997932434;6.61817934190432;1.44651999716628
2016;11;5;18;2.80585999729335;4.79752666324774;74.9489909098813;7.42399849586487;5.71904951210022;1.29895833286879
2016;11;5;19;1.91037966707733;4.04922712158975;78.4543227732839;7.74025549147129;6.55685397252242;1.4028749980644
2016;11;5;20;1.35136271683826;3.3589627135787;79.5808437341212;8.76260299534798;7.46946481467883;1.31038916451428
2016;11;5;21;0.629641382282253;2.73778620768251;77.5675872432956;8.50745644469261;7.4397273903052;1.36338666491689
2016;11;5;22;1.07720716241928;3.16333572687773;76.7037993281626;8.97628655323982;7.96918703730901;1.35195582816141
2016;11;5;23;0.538378936296911;2.57952279182233;76.7696561102061;8.93590750775338;7.9031036409537;1.31870249781664
2016;11;6;0;0.3770888940331;2.65909629867055;75.0592223459362;10.1976835853517;7.52589992122253;1.4454808313358
2016;11;6;1;0.260032004159689;2.26380800182343;76.2584740811463;23.9070316328734;10.0037606369833;1.23764749854443
2016;11;6;2;0.436573331885039;2.42186666286786;80.1383454747251;11.1948280470371;9.91996699193319;1.29480166513367
2016;11;6;3;0.438441368503407;2.3768137785632;87.9257656446349;10.2391465474248;9.16582402735154;1.26882249753792
2016;11;6;4;0.659310346767923;2.61086896748214;86.6376761266484;4.16955951999724;3.36370733705163;1.29168416694539
2016;11;6;5;0.844466674857834;2.83454000531832;85.9835699914025;1.7878760016799;1.10365733783941;1.29791916479301
2016;11;6;6;0.486101692911225;2.51152541716139;86.0207427707593;1.97594999878854;1.07061566329499;1.32285916361616
2016;11;6;7;0.43020000368009;2.44735999658108;84.8052851454181;2.54775999983847;1.82000067259073;1.31558499537005
2016;11;6;8;2.43779999774037;4.56902068444819;79.4190338979428;4.23879999515414;2.6867496739457;1.38832666443686
2016;11;6;9;1.08621378593157;3.197655161263;77.3496193190099;3.63826402351856;2.3766866773804;1.37169999767728
2016;11;6;10;1.33504561770893;3.46843509226786;75.7569545812948;2.5851579932481;1.81444966921906;1.3883266671467
2016;11;6;11;0.893365513704563;3.11853792705556;77.5736248986922;5.52469499160051;4.72978200705846;1.45795083307009
2016;11;6;12;0.996971426078464;3.10358570767173;79.0719505505051;8.10949292685985;7.17935904058615;1.39560083090222
2016;11;6;13;0.164113338390489;2.09682666514715;81.2345031175613;8.8630085062027;7.86054600857099;1.26050916237738
2016;11;6;14;0.0356474684681931;2.09509830740266;78.983834505947;8.87547449431419;7.88222135274411;1.35403416144829
2016;11;6;15;0.34675253575717;2.5228677869522;77.0134788685804;6.37685449625254;5.41691650245786;1.4195016645917
2016;11;6;16;0.0924133417144413;2.0665533378919;77.3238276372758;6.34026949399114;5.43660933276614;1.28752749750695
2016;11;6;17;0.239810179753121;2.28791865179417;76.9699018810967;5.36494050665498;4.40901348840396;1.33844666500979
2016;11;6;18;1.50251334575067;3.4320400098294;76.9398516898344;5.3461060310781;3.59513115765452;1.25843083164549
2016;11;6;19;0.529096560566178;2.53340000510873;76.5070539202456;5.52212046821117;4.60131602243582;1.31350666417362
2016;11;6;20;0.288393336206178;2.40593333333333;73.4155638503561;3.92173002778292;3.1361163335224;1.38105249812634
2016;11;6;21;0.481296556415331;2.51856551979575;71.594889058692;3.34246749890968;2.59727284618194;1.33117249854443
2016;11;6;22;0.291579997340838;2.39955999468168;70.8015263292902;1.54858300314173;0.896684330008924;1.3748174982657
2016;11;6;23;0.380779665169877;2.57147796899909;68.2010112082811;1.52419299974963;0.872630000512054;1.42885416573758
2016;11;7;0;0.844756351877343;2.98793452949957;66.1085291359473;1.53422000169605;0.88135299632897;1.3914441634768
2016;11;7;1;0.807655169933109;2.92404137145075;64.0438745724956;1.28178350135684;0.611336501354972;1.38520916322904
2016;11;7;2;0.517558628868542;2.60097931584654;62.5894164693059;1.17704200089648;0.509568164437264;1.36234749823473
2016;11;7;3;0.624814284671311;2.65119285510778;59.1355557906129;1.81321448781267;1.10960483334909;1.33532916596985
2016;11;7;4;0.902528822227352;2.99438644637617;59.0947256066557;12.0501040018737;10.3126342158238;1.36338666476204
2016;11;7;5;1.53608135315554;3.66196609705909;59.5753077096206;12.0557949819088;10.2974350100835;1.38520916547434
2016;11;7;6;2.09145964644865;4.15776139758564;58.4294413841294;11.7488874741554;10.2124518393834;1.35403416446783
2016;11;7;7;2.43301999601126;4.95685999313841;57.5036411852972;9.75744400930404;8.18475086358388;1.64603999812634
2016;11;7;8;1.80843333024681;4.15700666248798;61.9296780855647;5.84637199172974;4.42170150781473;1.53173166595437
2016;11;7;9;1.76700665999502;4.10601999446799;62.7069012220644;4.44665698591471;3.24039583333333;1.52549666740994
2016;11;7;10;0.985166101091292;3.39785084395661;66.0255223135438;3.78365550439358;2.45136082640092;1.57433749814183
2016;11;7;11;1.4547133337607;4.11239333596875;66.1364970001032;4.36007250387669;3.16981883761883;1.73333000144009
2016;11;7;12;1.19418982915636;3.67006779559608;67.9134099354691;6.64948051085472;4.51104618380864;1.61798250034067
2016;11;7;13;2.18066897195228;4.97449656041881;69.9551532509785;8.90054196717739;5.41731299420198;1.80295416759575
2016;11;7;14;1.60542068199207;4.11574481881785;70.5686955975779;8.94579900801181;5.13897002646923;1.63045249905543
2016;11;7;15;5.19745333991001;8.00809333988627;70.0529818548865;8.90677501938343;4.76018033345938;1.83308999998452
2016;11;7;16;4.72901333114902;6.70155999551266;70.5223866426412;10.3485179645247;3.91318018346318;1.28648833183131
2016;11;7;17;3.96899334000498;6.08016000322898;75.8653884236217;-999;-999;1.37689583108804
2016;11;7;18;4.23508000422617;6.50239333383193;68.6340811154717;-999;-999;1.47873416423555
2016;11;7;19;2.10320000169015;3.99251525223326;69.4231376253487;6.50110801990032;4.12749849848747;1.23452999756889
2016;11;7;20;0.901606890190367;2.8515172299829;70.4509960146021;5.73973348681927;3.45569535488685;1.2802533301125
2016;11;7;21;0.567226682123044;2.59394667872786;66.6106625372759;5.14475298888683;3.40467899458011;1.32181999778568
2016;11;7;22;0.54014000104467;2.40115333219369;64.3669681343908;4.05248751615286;2.57995901537736;1.21374666524207
2016;11;7;23;0.32504002265036;2.31830001519521;67.6690066270644;3.48230350587964;2.21451817133029;1.29999749513778
2016;11;8;0;0.0637333460355791;1.99644667730331;74.1682374268679;1.96578749838471;1.17013716449241;1.26050916531949
2016;11;8;1;0.0307864428751549;1.92496270838754;73.6860154804139;2.31591952064335;1.3260938321044;1.23660832969441
2016;11;8;2;-0.24696666405499;1.7925;74.432944418713;1.22595749745592;0.554108333530277;1.33013333163001
2016;11;8;3;-0.170486653062205;1.72558001063665;71.2323652679143;1.20278700057343;0.497012331261486;1.23660833139773
2016;11;8;4;0.216693329320848;2.10001332497597;70.5384829304654;1.25996800136492;0.533622497282177;1.22829499716628
2016;11;8;5;0.481186657810708;2.42027332155705;65.0884015338319;1.71619649654329;0.820688497857253;1.2646658314287
2016;11;8;6;0.226253337060908;2.20835999848048;62.2091891595592;1.75765949899852;0.848311334782839;1.29272332991119
2016;11;8;7;0.444540007217725;2.24500667198499;62.4291225928058;1.74465149848163;0.851351165217161;1.17425833209455
2016;11;8;8;0.70484745019048;2.60712541098029;57.8865500618042;2.05697899864316;1.03797049467464;1.24388249646947
2016;11;8;9;0.81916077411841;2.83613332216038;55.2603126429488;2.20020248481631;1.17079800192217;1.31246749958191
2016;11;8;10;0.937221423789007;3.18211427899855;55.0926704307944;2.04559700303674;1.07550583396355;1.45795083190873
2016;11;8;11;3.41405424559399;6.30960000173843;50.4093140608808;3.44626051198542;1.96723434221943;1.87153916195929
2016;11;8;12;7.51893999297221;12.761006671985;50.4342693362048;5.65423299405575;2.44686716874639;3.41885834138542
2016;11;8;13;2.12133102529686;4.8558206838096;58.6451092725149;4.7649465118885;2.24372699413896;1.77489666864872
2016;11;8;14;1.98005424293805;4.37977627543595;60.385202569868;4.50790301150083;2.0256520020167;1.55978916552079
2016;11;8;15;4.39281999624868;6.92462666360388;59.9314189853465;5.31683797984123;2.14645233673652;1.65123583378239
2016;11;8;16;4.6652800026829;6.85770666569322;59.9960444965367;3.70777550891638;1.48892316219211;1.42989333094868
2016;11;8;17;9.48351999565512;11.4353533248335;52.4071366801465;3.84503700723648;1.7058086570243;1.27297916395683
2016;11;8;18;1.59603390016424;3.53557966065477;64.3340589622869;3.23880998610854;1.54601916288535;1.26882249854443
2016;11;8;19;1.08665333967258;3.02892666692783;68.3412124775113;3.1531740096271;1.67659983736674;1.26674416270256
2016;11;8;20;1.40045613237839;3.42147367356388;69.0776119387064;2.14261499693096;1.27639916871488;1.31246749772374
2016;11;8;21;2.1207266665717;4.23507999686599;68.1054317306619;2.07513600232601;1.2527413272202;1.37897416468461
2016;11;8;22;1.13566206289889;3.25369653993475;67.7551114761007;2.10028847076529;1.19829762814409;1.38520916299677
2016;11;8;23;0.374298302139064;2.29277965251793;73.1808553433676;1.42947849820703;0.670150669833521;1.25843082978732
2016;11;9;0;-0.105159986609221;1.96139334321022;73.352045487062;1.46376000276618;0.641206165236855;1.34779916437492
2016;11;9;1;-0.197573341856896;1.73832665375074;73.6000324961719;1.34099699824136;0.538248331472216;1.26258749713531
2016;11;9;2;0.00478000232676652;1.86579333181381;67.6490924990478;2.47431899395883;1.18731883151357;1.21374666415813
2016;11;9;3;0.119500005579491;2.06814666780631;68.1827403050136;3.32878200852871;1.78576950233181;1.27090083043768
2016;11;9;4;0.0812599999050296;2.13028666362762;67.2871882072969;2.90281593016649;1.72181203556465;1.33636833141322
2016;11;9;5;0.532173334021866;2.41549333181381;70.7411015655924;5.6664279921174;3.76826948815187;1.22829499855991
2016;11;9;6;0.339379974191885;2.18286663817565;71.8334699258209;4.63053049147129;2.79142567259073;1.20231583158355
2016;11;9;7;3.00662000443985;5.14328000030865;62.9555516131883;3.54219450529814;2.15517533787092;1.39352249730565
2016;11;9;8;3.37946000857105;5.72166000774006;56.010107091882;2.28461899799705;1.2708481716454;1.52757499945803
2016;11;9;9;6.78760002896587;10.0507466948728;45.7820979365018;2.26239699899852;1.21903883494039;2.12821333283782
2016;11;9;10;2.83932000752638;6.00368000849982;51.430032681918;2.44952249499261;0.959463502977788;2.06378500063488
2016;11;9;11;2.43374914913794;5.57396610116373;49.0266272247738;2.8989760016799;1.1094726656268;2.03676666844742
2016;11;9;12;1.48020666688035;4.40875333611121;44.2451782278624;2.89125250177681;1.21758499905467;1.90998833500569
2016;11;9;13;2.60987999211748;6.11361999458671;46.2544134767508;3.23000250096917;1.86877017807364;2.28512750161042
2016;11;9;14;2.88871332165201;6.58524665902158;42.0030222870212;4.14137549276352;2.49233250126044;2.41086666929908
2016;11;9;15;1.88809999335209;4.57764666032741;49.1543110962667;4.03324648604393;2.67749800428549;1.75411333353464
2016;11;9;16;4.89312664793382;7.88859331649989;41.700150161074;3.93473800245523;2.36161966338952;1.95363333457212
2016;11;9;17;5.40618001799683;7.83282668342888;41.3767544435223;3.2817634903729;1.74294750220577;1.58265083252812
2016;11;9;18;2.39637333734582;4.28128666635801;47.4362128578484;1.90264449964464;1.11105867120425;1.22933416384844
2016;11;9;19;2.54136666939706;4.49957333117276;45.8062898462436;2.08448550148606;1.21401650088231;1.27713583014347
2016;11;9;20;2.16693333345205;4.29562666301032;45.7383648618424;2.16768250775337;1.26661882816553;1.38832666420459
2016;11;9;21;1.91677999354203;3.8909199907879;49.7472504732179;2.25751899799705;1.39349883320729;1.28752749820376
2016;11;9;22;1.92172203155625;4.00871863952855;47.6092829113401;2.62160748836994;1.62901983390053;1.36026916525755
2016;11;9;23;1.78621052584094;3.79045613545242;49.572991738463;3.21401349521875;2.09702200327714;1.29999749707337
2016;11;10;0;2.0691728784344;4.11566101110608;46.6100332465264;3.70587850749493;2.49880866490205;1.33117249800246
2016;11;10;1;2.26412667357574;4.24623333428303;41.7143857393324;4.28947701951265;2.89055065368414;1.29272332944665
2016;11;10;2;1.98815591938243;3.82399998594765;45.2040015983998;4.19151051925421;2.84416016326348;1.19400249921028
2016;11;10;3;1.72080000057948;3.72029830312901;46.8989767411931;4.27958550310135;2.88658568267425;1.30519333164549
2016;11;10;4;1.62519999729826;3.50423447470254;45.3089489012602;4.25858299405575;2.92967199382385;1.23141249659335
2016;11;10;5;1.24279998942833;3.28058946168799;44.6492921921403;4.23785150090456;2.90522117435535;1.32389833207907
2016;11;10;6;0.962481353300405;2.97980338480836;45.7325015615662;3.97105201628208;2.65912682677905;1.31246749834313
2016;11;10;7;0.731256133153146;2.6264841985301;54.9999678435657;3.81861449043751;2.56872483421564;1.23452999702692
2016;11;10;8;1.2344140386366;3.29903859589142;48.4360471251985;3.1272934971571;2.29527199382385;1.34572083039122
2016;11;10;9;0.836499995751786;2.83044284900257;63.1402374269433;2.40738199399114;1.69298848840396;1.31246749756889
2016;11;10;10;0.866881365879915;2.76915932860132;65.3466619545927;2.05616600426435;1.35517050018907;1.2418041644988
2016;11;10;11;0.852158618749318;2.83338619854574;64.7657820691979;1.68652199819088;0.988143666320046;1.29895832907502
2016;11;10;12;1.42411033384872;3.55697929423266;60.4199131884009;1.98746749951541;1.22009616568983;1.3883266632755
2016;11;10;13;0.991647456637176;2.98466440291647;63.1511620413642;1.92757649848163;1.1562596690615;1.29272333099513
2016;11;10;14;1.34650168436392;3.40757286725529;55.9086096701925;2.45114850717187;1.49275600289901;1.34364249772374
2016;11;10;15;4.02794666151454;6.26339332540333;59.1498957827585;4.68689848132729;2.32368782999317;1.45795083152161
2016;11;10;16;7.45520665548394;9.46758665413062;48.7348595008127;4.88743852106333;3.1690258257707;1.31246749911737
2016;11;10;17;2.93014000045111;4.95686000156701;53.887602997576;3.04355449302196;2.14539500126044;1.32182000072779
2016;11;10;18;1.1142344683903;3.12842756911228;54.5584941372045;2.67106499935389;1.75325649552544;1.31662416476204
2016;11;10;19;0.827932069907886;2.67499621308345;55.1658875636594;2.98623801214695;1.91753966622551;1.22621666163411
2016;11;10;20;1.18968888965393;3.09637777651151;55.5604137140809;3.51590749160051;2.51149667801062;1.24284333226488
2016;11;10;21;0.961311128917998;2.88570371763265;51.1160866336915;3.71631200077534;2.62357400214275;1.27297916395683
2016;11;10;22;0.975779319702654;2.85646206857254;53.6609739852518;3.7182090118885;2.62449915847381;1.22205999397642
2016;11;10;23;0.848449983719417;2.9396999833124;52.640367280252;3.66970000646114;2.57321849974791;1.36650416604728
2016;11;11;0;0.826856140825727;2.72879298085664;53.50706555301;3.4294585062027;2.34840299672286;1.24699999821925
2016;11;11;1;1.07182306949897;2.91947691299549;51.4767834591194;3.79259850232601;2.74424215771755;1.23452999842055
2016;11;11;2;0.774689646183006;2.76910343884435;49.4233988949514;3.80560649315119;2.74133449697494;1.3051933329617
2016;11;11;3;0.858722805717953;2.79588069815552;46.3477962969864;3.82151768580396;2.77498639472495;1.26986166491689
