year;month;day;hour;PM25
2016;12;26;15;87.547614728822481
2016;12;26;16;87.547614728822481
2016;12;26;17;87.547614728822481
2016;12;26;18;87.547614728822481
2016;12;26;19;87.547614728822481
2016;12;26;20;87.547614728822481
2016;12;26;21;87.547614728822481
2016;12;26;22;87.547614728822481
2016;12;26;23;87.547614728822481
2016;12;27;0;25.353773584905586
2016;12;27;1;25.353773584905586
2016;12;27;2;25.353773584905586
2016;12;27;3;25.353773584905586
2016;12;27;4;25.353773584905586
2016;12;27;5;25.353773584905586
2016;12;27;6;25.353773584905586
2016;12;27;7;25.353773584905586
2016;12;27;8;25.353773584905586
2016;12;27;9;25.353773584905586
2016;12;27;10;25.353773584905586
2016;12;27;11;25.353773584905586
2016;12;27;12;25.353773584905586
2016;12;27;13;25.353773584905586
2016;12;27;14;25.353773584905586
2016;12;27;15;25.353773584905586
2016;12;27;16;25.353773584905586
2016;12;27;17;25.353773584905586
2016;12;27;18;25.353773584905586
2016;12;27;19;25.353773584905586
2016;12;27;20;25.353773584905586
2016;12;27;21;25.353773584905586
2016;12;27;22;25.353773584905586
2016;12;27;23;25.353773584905586
2016;12;28;0;8.8443396226415434
2016;12;28;1;8.8443396226415434
2016;12;28;2;8.8443396226415434
2016;12;28;3;8.8443396226415434
2016;12;28;4;8.8443396226415434
2016;12;28;5;8.8443396226415434
2016;12;28;6;8.8443396226415434
2016;12;28;7;8.8443396226415434
2016;12;28;8;8.8443396226415434
2016;12;28;9;8.8443396226415434
2016;12;28;10;8.8443396226415434
2016;12;28;11;8.8443396226415434
2016;12;28;12;8.8443396226415434
2016;12;28;13;8.8443396226415434
2016;12;28;14;8.8443396226415434
2016;12;28;15;8.8443396226415434
2016;12;28;16;8.8443396226415434
2016;12;28;17;8.8443396226415434
2016;12;28;18;8.8443396226415434
2016;12;28;19;8.8443396226415434
2016;12;28;20;8.8443396226415434
2016;12;28;21;8.8443396226415434
2016;12;28;22;8.8443396226415434
2016;12;28;23;8.8443396226415434
2016;12;29;0;16.808780841800157
2016;12;29;1;16.808780841800157
2016;12;29;2;16.808780841800157
2016;12;29;3;16.808780841800157
2016;12;29;4;16.808780841800157
2016;12;29;5;16.808780841800157
2016;12;29;6;16.808780841800157
2016;12;29;7;16.808780841800157
2016;12;29;8;16.808780841800157
2016;12;29;9;16.808780841800157
2016;12;29;10;16.808780841800157
