year;month;day;hour;PM10;PM25
2016;4;18;9;7.01588198099136;4.07792752194405
2016;4;18;10;7.77873400230408;4.59034251153469
2016;4;18;11;8.30813997263909;5.02531999409199
2016;4;18;12;9.05347592425346;5.6203350455761
2016;4;18;13;9.20659003744126;5.8977825306654
2016;4;18;14;7.62109000144005;5.14833499634266
2016;4;18;15;8.32943101353646;5.69187247383595
2016;4;18;16;8.30693203139305;5.4875850174427
2016;4;18;17;8.50761101641655;4.96631998705864
2016;4;18;18;11.2358790138245;5.8514674693346
2016;4;18;19;10.2178370054722;5.5336050157547
2016;4;18;20;10.3282179758072;4.9657300157547
2016;4;18;21;10.1346360020161;4.37513999521732
2016;4;18;22;10.1373540138245;4.24002999043465
2016;4;18;23;17.6408459573746;6.92629998874665
2016;4;19;0;20.5889698387146;7.79360001969337
2016;4;19;1;13.4379120198727;6.84753500056267
2016;4;19;2;8.02848805212975;5.31589499127865
2016;4;19;3;9.09122608265877;5.21471002447605
2016;4;19;4;11.1177969464302;5.81518253207207
2016;4;19;5;10.3341069521904;6.69354499971867
2016;4;19;6;12.228099971199;7.27277752757073
2016;4;19;7;9.59299903974533;6.0321549834013
2016;4;19;8;10.4993009890556;6.08156750309467
2016;4;19;9;14.4233379873276;7.51851252532006
2016;4;19;10;15.106461969471;8.40646248030663
2016;4;19;11;10.5054919291496;5.47873500478268
2016;4;19;12;7.06299398646355;2.86002001237869
2016;4;19;13;4.79421901886463;2.34848997622728
2016;4;19;14;4.37292900662422;2.25939999964833
2016;4;19;15;2.41657300028801;0.635867493599653
2016;4;19;16;3.80229997839928;1.72264748227596
2016;4;19;17;4.46111300532818;1.5971250140667
2016;4;19;18;3.59845000720024;1.39505000281334
2016;4;19;19;2.25923100273609;0.511082494795322
2016;4;19;20;2.86443901238442;0.638522494584322
2016;4;19;21;2.72823702347279;0.454885002672673
2016;4;19;22;2.40902299848795;0.379807500422001
2016;4;19;23;4.08738800172806;1.84581000196934
2016;4;20;0;2.92363100633621;0.703717500984669
2016;4;20;1;2.78244600417614;0.702242509424686
2016;4;20;2;3.01241899366379;1.05579999929667
2016;4;20;3;2.76326900086403;0.889420010268688
2016;4;20;4;5.20206998271942;2.99542498874664
2016;4;20;5;9.31848097753525;6.82895002532005
2016;4;20;6;9.6988499135971;7.015980001688
2016;4;20;7;9.1339589879036;6.65032746005058
2016;4;20;8;9.67212303628921;7.15772751069069
2016;4;20;9;8.86819899654388;6.14425504529476
2016;4;20;10;7.28888996543884;4.77265252053738
2016;4;20;11;7.37601700115204;5.08948250675201
2016;4;20;12;6.49085501008034;4.35847249352932
2016;4;20;13;6.29047798156738;3.69826250422001
2016;4;20;14;5.86707399654389;3.30679749071598
2016;4;20;15;6.92935901670456;3.64398251378536
2016;4;20;16;7.76393602361679;4.14444999718666
2016;4;20;17;6.81626000576019;3.6972300157547
2016;4;20;18;6.05295499567986;3.53586499381065
2016;4;20;19;6.12437798876763;3.55562998902798
2016;4;20;20;7.07930199971199;3.82304747664928
2016;4;20;21;7.272732970047;4.41422747552395
2016;4;20;22;7.49651499423981;4.91351498818397
