year;month;day;hour;PM10;PM25
2016;1;23;20;88.872819307601475;83.972018365206765
2016;1;23;21;88.872819307601475;83.972018365206765
2016;1;23;22;88.872819307601475;83.972018365206765
2016;1;23;23;88.872819307601475;83.972018365206765
2016;1;24;0;149.88159155413331;146.454330182029
2016;1;24;1;149.88159155413331;146.454330182029
2016;1;24;2;149.88159155413331;146.454330182029
2016;1;24;3;149.88159155413331;146.454330182029
2016;1;24;4;149.88159155413331;146.454330182029
2016;1;24;5;149.88159155413331;146.454330182029
2016;1;24;6;149.88159155413331;146.454330182029
2016;1;24;7;149.88159155413331;146.454330182029
2016;1;24;8;149.88159155413331;146.454330182029
2016;1;24;9;149.88159155413331;146.454330182029
2016;1;24;10;149.88159155413331;146.454330182029
2016;1;24;11;149.88159155413331;146.454330182029
2016;1;24;12;149.88159155413331;146.454330182029
2016;1;24;13;149.88159155413331;146.454330182029
2016;1;24;14;149.88159155413331;146.454330182029
2016;1;24;15;149.88159155413331;146.454330182029
2016;1;24;16;149.88159155413331;146.454330182029
2016;1;24;17;149.88159155413331;146.454330182029
2016;1;24;18;149.88159155413331;146.454330182029
2016;1;24;19;149.88159155413331;146.454330182029
2016;1;24;20;149.88159155413331;146.454330182029
2016;1;24;21;149.88159155413331;146.454330182029
2016;1;24;22;149.88159155413331;146.454330182029
2016;1;24;23;149.88159155413331;146.454330182029
2016;1;25;0;138.03980405271039;131.62509038322531
2016;1;25;1;138.03980405271039;131.62509038322531
2016;1;25;2;138.03980405271039;131.62509038322531
2016;1;25;3;138.03980405271039;131.62509038322531
2016;1;25;4;138.03980405271039;131.62509038322531
2016;1;25;5;138.03980405271039;131.62509038322531
2016;1;25;6;138.03980405271039;131.62509038322531
2016;1;25;7;138.03980405271039;131.62509038322531
2016;1;25;8;138.03980405271039;131.62509038322531
2016;1;25;9;138.03980405271039;131.62509038322531
2016;1;25;10;138.03980405271039;131.62509038322531
2016;1;25;11;138.03980405271039;131.62509038322531
2016;1;25;12;138.03980405271039;131.62509038322531
2016;1;25;13;138.03980405271039;131.62509038322531
2016;1;25;14;138.03980405271039;131.62509038322531
2016;1;25;15;138.03980405271039;131.62509038322531
2016;1;25;16;138.03980405271039;131.62509038322531
2016;1;25;17;138.03980405271039;131.62509038322531
2016;1;25;18;138.03980405271039;131.62509038322531
2016;1;25;19;138.03980405271039;131.62509038322531
2016;1;25;20;138.03980405271039;131.62509038322531
2016;1;25;21;138.03980405271039;131.62509038322531
2016;1;25;22;138.03980405271039;131.62509038322531
2016;1;25;23;138.03980405271039;131.62509038322531
2016;1;26;0;110.59091484246512;105.37780187997085
2016;1;26;1;110.59091484246512;105.37780187997085
2016;1;26;2;110.59091484246512;105.37780187997085
2016;1;26;3;110.59091484246512;105.37780187997085
2016;1;26;4;110.59091484246512;105.37780187997085
2016;1;26;5;110.59091484246512;105.37780187997085
2016;1;26;6;110.59091484246512;105.37780187997085
2016;1;26;7;110.59091484246512;105.37780187997085
2016;1;26;8;110.59091484246512;105.37780187997085
2016;1;26;9;110.59091484246512;105.37780187997085
2016;1;26;10;110.59091484246512;105.37780187997085
2016;1;26;11;110.59091484246512;105.37780187997085
2016;1;26;12;110.59091484246512;105.37780187997085
2016;1;26;13;110.59091484246512;105.37780187997085
2016;1;26;14;110.59091484246512;105.37780187997085
2016;1;26;15;110.59091484246512;105.37780187997085
2016;1;26;16;110.59091484246512;105.37780187997085
2016;1;26;17;110.59091484246512;105.37780187997085
2016;1;26;18;110.59091484246512;105.37780187997085
2016;1;26;19;110.59091484246512;105.37780187997085
2016;1;26;20;110.59091484246512;105.37780187997085
2016;1;26;21;110.59091484246512;105.37780187997085
2016;1;26;22;110.59091484246512;105.37780187997085
2016;1;26;23;110.59091484246512;105.37780187997085
2016;1;27;0;112.0801850981526;105.54762206033895
2016;1;27;1;112.0801850981526;105.54762206033895
2016;1;27;2;112.0801850981526;105.54762206033895
2016;1;27;3;112.0801850981526;105.54762206033895
2016;1;27;4;112.0801850981526;105.54762206033895
2016;1;27;5;112.0801850981526;105.54762206033895
2016;1;27;6;112.0801850981526;105.54762206033895
2016;1;27;7;112.0801850981526;105.54762206033895
2016;1;27;8;112.0801850981526;105.54762206033895
2016;1;27;9;112.0801850981526;105.54762206033895
2016;1;27;10;112.0801850981526;105.54762206033895
2016;1;27;11;112.0801850981526;105.54762206033895
2016;1;27;12;112.0801850981526;105.54762206033895
2016;1;27;13;112.0801850981526;105.54762206033895
2016;1;27;14;112.0801850981526;105.54762206033895
2016;1;27;15;112.0801850981526;105.54762206033895
2016;1;27;16;112.0801850981526;105.54762206033895
2016;1;27;17;112.0801850981526;105.54762206033895
2016;1;27;18;112.0801850981526;105.54762206033895
2016;1;27;19;112.0801850981526;105.54762206033895
2016;1;27;20;112.0801850981526;105.54762206033895
2016;1;27;21;112.0801850981526;105.54762206033895
2016;1;27;22;112.0801850981526;105.54762206033895
2016;1;27;23;112.0801850981526;105.54762206033895
2016;1;28;0;110.41214750542304;106.11182414721861
2016;1;28;1;110.41214750542304;106.11182414721861
2016;1;28;2;110.41214750542304;106.11182414721861
2016;1;28;3;110.41214750542304;106.11182414721861
2016;1;28;4;110.41214750542304;106.11182414721861
2016;1;28;5;110.41214750542304;106.11182414721861
2016;1;28;6;110.41214750542304;106.11182414721861
2016;1;28;7;110.41214750542304;106.11182414721861
2016;1;28;8;110.41214750542304;106.11182414721861
2016;1;28;9;110.41214750542304;106.11182414721861
2016;1;28;10;110.41214750542304;106.11182414721861
2016;1;28;11;110.41214750542304;106.11182414721861
2016;1;28;12;110.41214750542304;106.11182414721861
2016;1;28;13;110.41214750542304;106.11182414721861
2016;1;28;14;110.41214750542304;106.11182414721861
2016;1;28;15;110.41214750542304;106.11182414721861
2016;1;28;16;110.41214750542304;106.11182414721861
2016;1;28;17;110.41214750542304;106.11182414721861
2016;1;28;18;110.41214750542304;106.11182414721861
2016;1;28;19;110.41214750542304;106.11182414721861
2016;1;28;20;110.41214750542304;106.11182414721861
2016;1;28;21;110.41214750542304;106.11182414721861
2016;1;28;22;110.41214750542304;106.11182414721861
2016;1;28;23;110.41214750542304;106.11182414721861
2016;1;29;0;88.595238525642472;80.871718851688328
2016;1;29;1;88.595238525642472;80.871718851688328
2016;1;29;2;88.595238525642472;80.871718851688328
2016;1;29;3;88.595238525642472;80.871718851688328
2016;1;29;4;88.595238525642472;80.871718851688328
2016;1;29;5;88.595238525642472;80.871718851688328
2016;1;29;6;88.595238525642472;80.871718851688328
2016;1;29;7;88.595238525642472;80.871718851688328
2016;1;29;8;88.595238525642472;80.871718851688328
2016;1;29;9;88.595238525642472;80.871718851688328
2016;1;29;10;88.595238525642472;80.871718851688328
2016;1;29;11;88.595238525642472;80.871718851688328
2016;1;29;12;88.595238525642472;80.871718851688328
2016;1;29;13;88.595238525642472;80.871718851688328
2016;1;29;14;88.595238525642472;80.871718851688328
2016;1;29;15;88.595238525642472;80.871718851688328
2016;1;29;16;88.595238525642472;80.871718851688328
2016;1;29;17;88.595238525642472;80.871718851688328
2016;1;29;18;88.595238525642472;80.871718851688328
2016;1;29;19;88.595238525642472;80.871718851688328
2016;1;29;20;88.595238525642472;80.871718851688328
2016;1;29;21;88.595238525642472;80.871718851688328
2016;1;29;22;88.595238525642472;80.871718851688328
2016;1;29;23;88.595238525642472;80.871718851688328
2016;1;3;0;45.780758523446131;40.577430668547024
2016;1;3;1;45.780758523446131;40.577430668547024
2016;1;3;2;45.780758523446131;40.577430668547024
2016;1;3;3;45.780758523446131;40.577430668547024
2016;1;3;4;45.780758523446131;40.577430668547024
2016;1;3;5;45.780758523446131;40.577430668547024
2016;1;3;6;45.780758523446131;40.577430668547024
2016;1;3;7;45.780758523446131;40.577430668547024
2016;1;3;8;45.780758523446131;40.577430668547024
2016;1;3;9;45.780758523446131;40.577430668547024
2016;1;3;10;45.780758523446131;40.577430668547024
2016;1;3;11;45.780758523446131;40.577430668547024
2016;1;3;12;45.780758523446131;40.577430668547024
2016;1;3;13;45.780758523446131;40.577430668547024
2016;1;3;14;45.780758523446131;40.577430668547024
2016;1;3;15;45.780758523446131;40.577430668547024
2016;1;3;16;45.780758523446131;40.577430668547024
2016;1;3;17;45.780758523446131;40.577430668547024
2016;1;3;18;45.780758523446131;40.577430668547024
2016;1;3;19;45.780758523446131;40.577430668547024
2016;1;3;20;45.780758523446131;40.577430668547024
2016;1;3;21;45.780758523446131;40.577430668547024
2016;1;3;22;45.780758523446131;40.577430668547024
2016;1;3;23;45.780758523446131;40.577430668547024
2016;1;30;0;63.08073321522793;58.986225098521565
2016;1;30;1;63.08073321522793;58.986225098521565
2016;1;30;2;63.08073321522793;58.986225098521565
2016;1;30;3;63.08073321522793;58.986225098521565
2016;1;30;4;63.08073321522793;58.986225098521565
2016;1;30;5;63.08073321522793;58.986225098521565
2016;1;30;6;63.08073321522793;58.986225098521565
2016;1;30;7;63.08073321522793;58.986225098521565
