year;month;day;hour;NO2;O3;SO2;NO;PM10;PM25
2016;1;1;0;12.6292450047836;31.1639460903734;2.95686104708962;0.266086058700702;11.7395488885563;10.4797104327758
2016;1;1;1;10.0847063863081;34.74548293525;2.66818273265987;0.166660343741148;10.4746371576425;9.40717193032015
2016;1;1;2;7.62534628599112;36.2917873530932;2.33925289154873;0.130837507979385;9.70919433740391;8.77421246769927
2016;1;1;3;5.82229102406561;35.2890658916749;1.97309805426911;0.115332774502777;9.52458378833398;8.65162075314174
2016;1;1;4;5.31125642722934;32.7043387926551;1.78114925000007;0.118579086699392;9.85576065204441;8.98929819470595
2016;1;1;5;5.13061825868887;31.6702326585983;1.70239941079957;0.134593967309736;10.1284740594565;9.2297156584209
2016;1;1;6;5.23608987058774;33.2823226756318;1.78956599148225;0.171638593473793;10.1659081153116;9.22063936314999
2016;1;1;7;8.11327380889308;31.9090247558051;2.25779739192639;0.442113649652503;11.8205960575324;10.6954098910705
2016;1;1;8;11.5295340727358;31.8643138541574;2.65172391087396;0.792771570197121;14.0434970319347;12.7030963525954
2016;1;1;9;14.3212741432114;42.6832293953794;3.97250339039976;1.52431669392674;16.7839289133553;15.3767540922445
2016;1;1;10;12.6453213738278;44.4187193693324;4.41716272322838;2.80039056504686;18.740417218055;17.2657426134037
2016;1;1;11;7.99365927179486;56.9289255736294;4.80408389126002;2.14863593805405;15.7970916347949;14.5902285808575
2016;1;1;12;6.81816107715438;58.2508832280837;4.19865894790471;2.12795561166393;15.4548693842571;14.3102401040096
2016;1;1;13;6.59107907406981;54.5347909053362;3.97443236381269;2.16649460909367;15.757084526058;14.6300855874415
2016;1;1;14;6.92201936305187;53.5475130902796;4.01061343759914;2.09730584243535;16.2659645752683;15.0966315004553
2016;1;1;15;7.27144794345013;51.7196383498231;4.00526216262045;1.78265271759975;16.8198344141501;15.6405395301817
2016;1;1;16;8.95329444745239;47.3382719690107;3.71895753629123;1.23420295873031;17.5676060365504;16.4707145700049
2016;1;1;17;12.9082001089664;38.8405183571194;3.74896326814973;1.29358189441394;19.1448474851086;17.9830585977925
2016;1;1;18;12.6920585789685;19.3854425845075;2.63234160603617;0.975460845376169;19.4977332057533;18.2098016665577
2016;1;1;19;13.2306148191502;18.6566637694341;2.74315937727105;0.690964603350289;19.9494181174487;18.6701356597041
2016;1;1;20;11.9231711820473;19.7057001827261;2.69711139181504;0.54854160836779;19.7491445419473;18.5621207293707
2016;1;1;21;10.8342610430192;21.2377937458541;2.55474108222031;0.422012348867902;19.7970209114828;18.7183992750306
2016;1;1;22;10.3522841457054;33.2602780872548;1.94140665984647;0.352831611253897;19.5384597390102;18.61997667163
2016;1;1;23;9.83034346509992;32.2975743927145;1.62637446546204;0.334208415998652;18.8453253002763;18.024497450142
2016;1;2;0;10.1753557778492;29.0146431325411;1.46192713646848;0.263502817515319;18.095585474498;17.2732299574818
2016;1;2;1;9.72836852502928;27.3304152642595;1.42028673642023;0.164747302804624;16.96610318902;16.228648647143
2016;1;2;2;8.73139079627274;26.2767301251188;1.41367324732115;0.140899769338792;15.3234758215604;14.6343523965697
2016;1;2;3;8.04747303424889;24.3556925738631;1.38593659240777;0.134420408442264;15.3241384026614;14.6139846890492
