year;month;day;hour;NO2;O3;SO2;NO;PM10;PM25
2016;1;1;0;6.62091201919194;55.4625678717002;3.77933396628139;0.0332811911688566;11.8817506944424;9.85379777773687
2016;1;1;1;7.35881039554312;51.2465270219309;4.23647783520664;0.0319153040792227;13.1978730166793;11.1334621522019
2016;1;1;2;5.78887352330413;44.9834551830008;3.28098487345965;0.0289938307499673;12.4272823143201;10.6432089808095
2016;1;1;3;3.95056071985664;44.616811578635;2.72104842570372;0.0250472721152113;10.9719620056126;9.63343183002507
2016;1;1;4;2.49696014873704;43.9768044202538;1.75476863087113;0.0245869885479241;8.73858052585774;7.73761765771042
2016;1;1;5;2.15788678619045;42.4818260569282;1.29327167128799;0.0253230780069137;7.57296980680167;6.69823574384054
2016;1;1;6;2.16129812156439;40.9174916171651;1.09301464592819;0.0255064265981414;7.4412920270106;6.59295862348586
2016;1;1;7;2.08532511420185;39.4355055277629;1.02973130804679;0.0367111309832931;7.74513875256844;6.86686574269402
2016;1;1;8;1.89864143103073;40.8046254563033;1.06256083743912;0.0523177156557076;7.67876784379951;6.80517242557244
2016;1;1;9;2.31370839207436;54.1830615929939;1.48795045142681;0.117546273006136;8.0655961909315;7.18473369687445
2016;1;1;10;2.39846829459146;55.5375230248956;1.53336388969494;0.222739861329433;8.98599772369835;8.06014810450506
2016;1;1;11;2.32653136186891;63.5884873645409;2.12821184775326;0.257752845113531;10.4242783294239;9.53637346867708
2016;1;1;12;2.44700817925891;62.7111234052791;2.30057772519287;0.376291163648241;11.2106581795501;10.340215794713
2016;1;1;13;2.43495811998685;62.0240285797991;2.29395094469138;0.509874319268708;10.5608819467307;9.79854242189049
2016;1;1;14;2.51872625157259;61.0756387686706;2.36043688507522;0.592825594654577;10.3898125658475;9.66544888569842
2016;1;1;15;2.77296053126016;58.5754236226421;2.41913547097323;0.570475400086117;10.3947446206121;9.69730784561307
2016;1;1;16;3.23650050885408;54.7865575128981;2.28416018493915;0.530332981741348;10.2277901703474;9.56634593762828
2016;1;1;17;4.26976024114348;51.1148350312851;2.09045910472448;0.324067352337902;10.4464090711076;9.80014558393805
2016;1;1;18;4.65772481132229;38.6120113660127;1.11587413800522;0.0920875145326379;9.77331193752207;9.07267327932004
2016;1;1;19;4.76313019194321;37.1620885175616;0.994703537065709;0.0551923774070738;9.28491150631316;8.59015791832007
2016;1;1;20;4.78997254013017;35.4175035965909;0.882839028798879;0.05414277885824;8.69354987997895;7.92713539254919
2016;1;1;21;5.14352741405666;33.030278956403;0.859837787824407;0.0524112652695929;9.60955759410353;8.73056116290627
2016;1;1;22;5.54587563465661;30.6684491135911;0.868746389380383;0.05421903314929;10.5865352040269;9.56807166829776
2016;1;1;23;5.9460280336568;29.2420860859011;0.880742505530898;0.0532453644419783;11.2928555395797;10.1286383724641
2016;1;2;0;6.18164962600228;28.4226704394541;0.855080247609728;0.046499046473873;11.8280203409427;10.5525250759797
2016;1;2;1;6.29034534254704;27.5150409123626;0.818250240646909;0.0421004798977887;12.5114549831551;11.1633875476969
2016;1;2;2;6.22128947041535;26.6375348445536;0.774803069903165;0.0416922575017525;13.1075550413584;11.7076979222475
2016;1;2;3;6.00606541344084;25.4870080595992;0.724523492844213;0.0418349720341028;13.4837430110224;12.0380834189859
2016;1;2;4;5.77868452048655;24.0857538358341;0.667491570623378;0.0440356136841685;14.1787328544751;12.6400729882903
2016;1;2;5;6.0087027768936;25.5800856052701;0.69846608934794;0.0443712632097983;14.2728788787849;12.6245325304808
2016;1;2;6;6.40669586640881;30.2003719809818;0.929993484412951;0.0438456419965774;14.3906211391709;12.5158461372621
2016;1;2;7;6.3013639345769;34.4024257969977;1.28634098677969;0.0573499148558562;14.6700509517927;12.6547412548916
2016;1;2;8;6.31141920116016;36.8818220408684;1.64524153299474;0.11247982491382;14.5718610511381;12.6206547435004
2016;1;2;9;5.47787309458002;45.6613342691981;2.5793303330436;0.455625977512062;14.8163330493389;12.9685702177085
2016;1;2;10;4.58998295076277;47.1944652247203;2.56504129360835;0.689344397579689;14.1703866418652;12.3918022509883
2016;1;2;11;4.27753180231586;48.0782773593091;2.4640025544177;0.735264440078013;13.5883002627679;11.8749658994943
2016;1;2;12;4.39396681351296;48.6766680296569;2.62870195094868;0.88430212169214;13.485771610533;11.916701403436
2016;1;2;13;4.52835389751054;44.398593246342;2.87157871816;0.866670894097582;13.0324036007323;11.5911529263713
2016;1;2;14;4.95656458303136;48.2434288073819;2.31998051442732;0.853770296355955;12.2506644828491;11.1578541961421
2016;1;2;15;5.22545168384662;47.5410004696641;3.37899536207356;0.76990118353754;11.7779972441667;10.9176943041689
2016;1;2;16;5.6251069237027;47.3036294579288;3.97798695392477;0.567013324627438;11.5822427204648;10.8467572701443
2016;1;2;17;5.78880644290723;49.4373395554248;4.4314048518316;0.250233593198045;11.3097486931224;10.580715859021
2016;1;2;18;5.73860653069627;51.1931261826248;5.09360785162177;0.0502149712432013;11.7225997797732;11.0397246899652
2016;1;2;19;5.52688254202577;51.803358047664;6.27800909849701;0.0309283545712346;12.8670896160088;12.293194018298
2016;1;2;20;5.45994861814536;53.1315258456289;7.11456746411303;0.0325779597950584;13.5450770599732;13.2065567370887
2016;1;2;21;4.96993226263111;54.7899965397391;6.54236289556555;0.0247809141937622;14.2882932152588;13.9971696455632
2016;1;2;22;4.36970918340398;57.0795428700421;6.87999078678158;0.026869510443854;14.7380978532397;14.4574121563323
2016;1;2;23;3.40725854159433;59.4925104735466;7.2518273076668;0.0242345757966847;14.0451490437954;13.8022437923269
